value
-0.130505225254646
-0.1439957653002806
-0.15466674281848475
-0.1563007375362997
-0.14699750512180354
-0.13581367291692217
-0.1339121822514403
-0.14028658890579987
-0.14271093772186247
-0.1341880640326325
-0.12281092055145944
-0.12090602616605764
-0.1278230644701786
-0.13032279491040494
-0.12074069918983474
-0.10804714787932272
-0.1058947909057553
-0.11354470927181615
-0.11629155789821992
-0.10562180611611346
-0.091494912204928
-0.08907476636046978
-0.09754705135928003
-0.10058390499169047
-0.08872633309415784
-0.07302873768208128
-0.0703319590554552
-0.07973839637446337
-0.08311889132041218
-0.06996421829241196
-0.05254418664544494
-0.049562035178289235
-0.06002838997371485
-0.06381405911039137
-0.0492429731730761
-0.0299339714967264
-0.026658644396086843
-0.03832651808638637
-0.042587718771115834
-0.026469778109828448
-0.005088877063691093
-0.0015136832036175172
-0.01454235385034263
-0.01935934228005456
-0.0015518418216140225
0.022102008833170157
0.0259824465501799
0.011413987469590055
0.005949870389516871
0.025603161131083345
0.05175105051086186
0.0559405722182888
0.03963135946123317
0.03341637212888867
0.05508661175070948
0.08397179989898339
0.08847246411303511
0.07019705103749009
0.06311359127354343
0.08698842567631268
0.11887871382079634
0.12369052925137392
0.1031962061262209
0.09511119195528622
0.12139648776934821
0.1565868536733578
0.16170748556754436
0.13871119418879643
0.1294742682335159
0.15839604025104173
0.19721156839517678
0.20263601670788875
0.17682092745879244
0.16626246577182258
0.19806902346327795
0.24086817229757007
0.2465884310117065
0.2176001418928194
0.20552899121670648
0.24049319941456632
0.2876713133938842
0.29367616459416984
0.2611193880082753
0.24732209278657377
0.2857449907569267
0.33773445330951873
0.3439951388492569
0.30740732523825703
0.29164167896760473
0.3339288781847695
0.39141108545225406
0.39814478641160805
0.35688915499782997
0.33760105980326016
0.38128989220549225
0.44228380287298036
0.45369935661761623
0.42799837154256876
0.4432791300291706
0.5100599363556397
0.4838605977157861
0.17817520939622528
-0.32856860336922505
-0.5870099067537361
-0.28053737088690633
0.34186277798894515
0.8328928074580066
0.940604704141545
0.40496086113398866
-1.146779479737142
-3.3459697505436417
-4.508359811021978
-3.613538961615749
-2.0559750075972065
-1.4533248513437909
-1.4273353601137875
-1.122147003561034
-0.9069062586424985
-1.249502086001257
-1.4801230720399055
-0.9038418154360285
0.04923776532643237
0.6602473607589003
0.8535512544854125
0.8873957646647563
0.886693678215813
0.8472024348703977
0.788509917039682
0.7801033983244051
0.8451749732776164
0.9172413977570382
0.9242033125306727
0.8829851083753117
0.8732807569234967
0.9283604001559016
0.9928739026870786
1.0015940937739622
0.9677587208233085
0.9616238176251957
1.0131452168984023
1.0734152866206872
1.0841545688118603
1.0566693305547663
1.0534437435928101
1.1016378303870513
1.1581462212142788
1.1708810337267412
1.1492907897939135
1.1487672040313228
1.1939775239744912
1.2471504360067718
1.2618235727719875
1.2456962817787194
1.2476755758639595
1.290201797793336
1.3404197413650134
1.3569848145982033
1.3459361491049318
1.350233391263518
1.3903323390961277
1.4379303943664385
1.4563490050476098
1.4500373754872098
1.4564797053196104
1.4943681198030943
1.5396393840910634
1.5598803560123233
1.558002817200496
1.5664272473980048
1.602283875563224
1.645482369847771
1.6675210926228246
1.6698097377581795
1.6800611212821008
1.7140284348599881
1.7553716238013524
1.7791895110763587
1.7854082933214552
1.7973374187711249
1.829522977750835
1.8691939350301046
1.8947779976785373
1.9047199497728269
1.9181817487879527
1.9486592293397067
1.986808475977899
2.014151009487082
2.027635835136902
2.0424876867638204
2.0712975893701864
2.1080446294862765
2.137143016322332
2.1540150314379782
2.1701151496476365
2.197265199965332
2.2326997753202678
2.263556404541255
2.283682810448545
2.300888702140466
2.32635395405627
2.360537036067297
2.3931593441066195
2.4164288183126685
2.4345957985326883
2.4583184432488867
2.4912829778546914
2.525683624111334
2.5520052418137733
2.570985025319974
2.592873898634759
2.6246251730723924
2.66082202060956
2.690124168277764
2.7097639457019516
2.729696107595301
2.7602163880605683
2.7982353899722967
2.830455008385042
2.8505597341014393
2.868323172270151
2.8975632792191166
2.9376324546005974
2.973256007838552
2.99426848490459
3.0092769803555335
3.0337959357726225
3.0685977012451793
3.1011732344423177
3.134202186295121
3.200593095873093
3.3199911986713024
3.4032156086303744
3.191371362095209
2.3956659185664284
1.2284725060109363
0.6542473578558474
1.3032210399911999
2.5258780666825107
3.3581295667833824
3.609795426121928
3.591680975708352
3.5567791541473404
3.5616075053538943
3.565105070207655
3.5559425901450368
3.573822645585949
3.6379753705629385
3.7051653713802994
3.729453909323248
3.7425833955738863
3.8184037043988637
3.9193556817412305
3.8015123337623793
3.183919876015237
2.2543600530187753
1.785089742790096
2.0005549386000516
1.8655814239684145
0.7832419745562333
0.009149187362346184
0.6403501153658094
1.619829282714523
1.652378206436524
1.342337814988337
1.6390380242586247
1.9796418174522852
1.650343974419961
1.356058409530459
1.8308633302034116
2.4057770661535196
2.388043323811181
2.340640869722404
2.7859137206864024
3.110653381665708
2.832413470444805
2.6115420724685467
2.9496021682965274
3.11230311480174
2.5072059924445105
1.929644770312009
2.002524615327094
1.669463624977121
0.1776831150220329
-0.9417837059903804
-0.45751754512923
-0.032392870912183014
-1.1429384795338304
-2.0565514740158046
-1.3304774396123564
-1.0549781236476667
-2.7631329251636463
-3.8931765600985138
-2.6330399211484394
-1.9687394257701665
-4.108462750615224
-5.700405958412773
-3.8540138375030653
-1.687430275442348
-2.4742617563825875
-3.7889854665463836
-2.7529445446686553
-1.6584597490625854
-3.066932532842943
-4.672139732693864
-4.990452055019049
-8.458154999040934
-16.816134731048308
-21.74382420664498
-17.02688331374525
-9.782119981000806
-8.096693689424683
-8.681929841208644
-6.357475385503776
-4.139392091108482
-5.69172065537601
-7.328897921789392
-5.207559002401023
-2.6864728046946187
-3.5614901933449783
-5.1026857206771075
-4.3972449959476725
-4.829962520518461
-9.068089098922908
-12.142930460188785
-9.987114995350765
-7.703944424193828
-10.055535721810578
-12.30977683577887
-10.160107341522025
-9.077325628395467
-13.49134684644025
-16.778588998382936
-13.167370719508604
-8.963409058391555
-10.624530481350002
-13.063574829708289
-10.733219426824082
-8.852837731210666
-12.587650981525831
-15.99167811974683
-13.302679462581477
-10.435074490869457
-13.3486147363426
-16.25483186759717
-13.335715361289772
-10.485402226200181
-13.43444605634138
-16.136568087151915
-12.884584852699225
-9.91855616321147
-13.099436976813498
-16.128344933901772
-12.94831940852512
-9.811015123397071
-12.96506188967694
-16.36637715561124
-13.957828478272187
-12.11597973762021
-16.886264219040655
-21.04920468980508
-17.874138300307138
-14.90599555738379
-19.34290467719405
-23.07579744673853
-16.624536607932708
-4.534977550957871
4.025296120437139
7.070572792302098
7.069508259417336
6.0407528595203335
5.051388830133998
4.688203867115654
4.992351223449816
5.422639717171694
5.425167157893024
5.057100712070378
4.846226601479559
5.063466806459386
5.380423509452144
5.3467163013504635
5.007453788032281
4.821676161794384
5.022393521173397
5.308880283623632
5.275467868492644
4.96611124142485
4.79731306397078
4.978504292223094
5.23587886182187
5.20272492092574
4.920787083982757
4.767877753907701
