value
-12.506133807018834
-8.21702362792744
-10.974892097472143
-17.264835764780674
-18.250437132306693
-12.06557529473668
-6.115251667297914
-6.880309070970394
-11.436849291997282
-12.25792910697753
-7.777984012004817
-4.323139393936534
-7.184399827120124
-13.180565432547677
-15.064933416696402
-11.138875531482736
-7.082224437280805
-8.076094208944333
-11.859910869029756
-11.78917894681309
-5.439666421342301
2.17381857762802
4.668767352030514
1.628907011970388
-2.0164594645931397
-1.7894298818872805
3.2200822174105723
11.325193661157972
20.176992097566266
28.15457518806425
35.12540788941162
41.35341658715544
45.332743975037204
44.061869980441145
36.3789057990891
25.371632825979805
16.063845144397817
10.181335763274332
4.530690580693687
-4.2393437760157155
-14.683417408461105
-22.177713344430543
-24.62258698942309
-24.71761136283365
-26.157916974020004
-28.846635015674266
-29.542493996038814
-26.889813840926365
-23.677438077352548
-23.11260427641712
-24.388920086436315
-23.995861607100704
-20.986529820393226
-18.651167301924847
-19.990318663638277
-23.230983871612587
-23.943059757938148
-20.891674805221413
-17.294189266603375
-15.903175676386592
-15.810287974000378
-17.40945976725486
-30.115330096757948
-70.21159755809202
-145.06424719689429
-237.55546846426245
-307.605298087332
-309.94530335588826
-215.70414198108088
-31.25030757087343
193.72001429386668
387.1662827129625
498.0698906539689
514.3985351544115
443.3647189595406
302.28062293358533
129.4969557775721
-25.311532094560693
-129.30925749153306
-176.23111061553837
-175.344291240525
-141.9827852678829
-95.51422533809541
-55.32300551616072
-32.17884562225637
-23.984709997181056
-21.843597036365495
-19.926241259586746
-18.647709863770544
-19.607661947493686
-20.719827509906978
-18.30586688839499
-12.572052759373697
-8.174458108331622
-8.320972827313657
-10.170742042422882
-8.33891035121149
-2.1540640848355395
3.2925856184156808
3.963586920154844
2.3271503282259283
4.112330183591418
11.28137537334684
20.71090662512714
28.90079336410173
34.639538853487956
37.267485716021405
36.48316039766038
34.57247353340227
35.606418691902924
40.890963517692654
47.026088786104026
50.553529802509864
52.724657222021186
57.151659911533024
64.03905588714608
69.47253881465997
70.91129150725249
70.76425518984996
72.98703110909912
77.73161249605097
81.18801021859551
81.0877289011691
80.0843184850084
81.81501790004312
85.28795173016383
85.67243961513155
80.73653744079373
73.8000411840658
69.38125662769295
67.80075885499116
65.13897645352162
58.38000412121746
49.06033568114728
40.81791825905546
34.563413315776515
27.76217442032901
18.736175659866404
9.486707022902875
3.2691234380854426
0.7782914923684929
-0.4362180236197917
-2.7646125825414245
-5.951077390591238
-8.210195527979321
-8.728208767520984
-8.507185432184977
-8.93601082449215
-10.303977787206504
-11.899221322457677
-13.029411139796437
-13.676638594724231
-13.86948030294683
-13.292116402740476
-12.052303705036234
-11.125837501326501
-11.594928351376037
-13.107033146483028
-13.887306122546143
-12.855908282546842
-11.043133947054354
-10.445484333216843
-11.304611403121829
-11.560075105699097
-9.666290902131445
-6.911700062687865
-6.065037083921792
-7.925034581187177
-10.38592267667963
-10.995323556667419
-9.739552166445419
-8.855858623657094
-9.49485062739565
-10.098428751184073
-9.086808552198853
-7.570428974660913
-7.952609641212467
-10.279302553222294
-11.94968416827694
-11.290263557579323
-9.871958654833346
-10.371707090651315
-12.671226128997214
-14.125738239301139
-13.34433958149014
-11.610762183545908
-10.771808933771638
-10.794479229342365
-10.212076204832254
-8.60815749601962
-7.49582240413479
-8.42611474801391
-10.734195969928923
-12.28120162393068
-12.094025094686835
-11.15166049777053
-10.509090548232104
-9.281180243119078
-5.845412283536129
-0.6677636266863636
3.4948901888349093
4.301394818191526
2.6655902758764807
2.4411612746809794
7.196554018415176
17.353206809429643
30.02546125834539
41.54641469579492
49.41537770223991
52.16126304193132
49.25697828213912
41.897748326748385
32.96088197771658
24.95814309991767
18.16705813133687
11.113402932847421
2.73215561820236
-5.96025815159355
