timestamp_ms,value,lead_ok
580008,549,1
580012,382,1
580016,378,1
580020,460,1
580024,416,1
580028,402,1
580032,457,1
580036,546,1
580040,625,1
580044,544,1
580048,474,1
580052,480,1
580056,545,1
580060,618,1
580064,541,1
580068,480,1
580072,494,1
580076,562,1
580080,629,1
580084,549,1
580088,488,1
580092,505,1
580096,577,1
580100,645,1
580104,566,1
580108,507,1
580112,519,1
580116,590,1
580120,657,1
580124,579,1
580128,522,1
580132,537,1
580136,609,1
580140,673,1
580144,589,1
580148,535,1
580152,554,1
580156,632,1
580160,705,1
580164,615,1
580168,561,1
580172,580,1
580176,656,1
580180,724,1
580184,632,1
580188,578,1
580192,593,1
580196,667,1
580200,729,1
580204,633,1
580208,577,1
580212,590,1
580216,664,1
580220,721,1
580224,618,1
580228,555,1
580232,562,1
580236,627,1
580240,674,1
580244,572,1
580248,516,1
580252,525,1
580256,597,1
580260,643,1
580264,542,1
580268,487,1
580272,500,1
580276,578,1
580280,627,1
580284,531,1
580288,481,1
580292,499,1
580296,578,1
580300,625,1
580304,528,1
580308,478,1
580312,496,1
580316,576,1
580320,622,1
580324,526,1
580328,481,1
580332,500,1
580336,581,1
580340,626,1
580344,531,1
580348,484,1
580352,502,1
580356,584,1
580360,626,1
580364,529,1
580368,487,1
580372,507,1
580376,589,1
580380,629,1
580384,529,1
580388,485,1
580392,507,1
580396,593,1
580400,633,1
580404,532,1
580408,488,1
580412,508,1
580416,594,1
580420,629,1
580424,529,1
580428,487,1
580432,508,1
580436,596,1
580440,629,1
580444,529,1
580448,488,1
580452,509,1
580456,596,1
580460,628,1
580464,528,1
580468,490,1
580472,513,1
580476,603,1
580480,634,1
580484,529,1
580488,489,1
580492,512,1
580496,604,1
580500,639,1
580504,543,1
580508,509,1
580512,532,1
580516,620,1
580520,646,1
580524,544,1
580528,516,1
580532,552,1
580536,653,1
580540,686,1
580544,588,1
580548,548,1
580552,566,1
580556,648,1
580560,665,1
580564,553,1
580568,509,1
580572,526,1
580576,609,1
580580,622,1
580584,514,1
580588,478,1
580592,499,1
580596,590,1
580600,609,1
580604,507,1
580608,476,1
580612,502,1
580616,596,1
580620,608,1
580624,500,1
580628,471,1
580632,499,1
580636,595,1
580640,608,1
580644,505,1
580648,476,1
580652,502,1
580656,596,1
580660,608,1
580664,497,1
580668,437,1
580672,382,1
580676,374,1
580680,316,1
580684,207,1
580688,257,1
580692,497,1
580696,901,1
580700,1024,1
580704,1024,1
580708,1024,1
580712,1006,1
580716,893,1
580720,668,1
580724,402,1
580728,304,1
580732,329,1
580736,461,1
580740,519,1
580744,460,1
580748,465,1
580752,506,1
580756,603,1
580760,602,1
580764,490,1
580768,465,1
580772,497,1
580776,598,1
580780,601,1
580784,501,1
580788,484,1
580792,519,1
580796,618,1
580800,616,1
580804,516,1
580808,497,1
580812,525,1
580816,622,1
580820,620,1
580824,525,1
580828,509,1
580832,545,1
580836,645,1
580840,639,1
580844,541,1
580848,523,1
580852,561,1
580856,662,1
580860,655,1
580864,559,1
580868,545,1
580872,585,1
580876,685,1
580880,677,1
580884,580,1
580888,566,1
580892,605,1
580896,709,1
580900,693,1
580904,596,1
580908,580,1
580912,613,1
580916,711,1
580920,691,1
580924,592,1
580928,574,1
580932,605,1
580936,693,1
580940,672,1
580944,564,1
580948,541,1
580952,567,1
580956,653,1
580960,627,1
580964,521,1
580968,500,1
580972,533,1
580976,622,1
580980,594,1
580984,490,1
580988,476,1
580992,513,1
580996,607,1
581000,581,1
581004,484,1
581008,471,1
581012,508,1
581016,602,1
581020,573,1
581024,478,1
581029,469,1
581033,511,1
581037,606,1
581041,572,1
581045,474,1
581049,466,1
581053,511,1
581057,606,1
581061,573,1
581065,478,1
581069,471,1
581073,516,1
581077,608,1
581081,573,1
581085,481,1
581089,477,1
581093,523,1
581097,615,1
581101,577,1
581105,484,1
581109,478,1
581113,522,1
581117,612,1
581121,570,1
581125,481,1
581129,478,1
581133,525,1
581137,620,1
581141,577,1
581145,484,1
581149,478,1
581153,525,1
581157,618,1
581161,571,1
581165,481,1
581169,476,1
581173,524,1
581177,616,1
581181,570,1
581185,485,1
581189,484,1
581193,530,1
581197,618,1
581201,568,1
581205,486,1
581209,493,1
581213,547,1
581217,637,1
581221,584,1
581225,498,1
581229,500,1
581233,554,1
581237,646,1
581241,604,1
581245,533,1
581249,542,1
581253,596,1
581257,674,1
581261,608,1
581265,518,1
581269,513,1
581273,562,1
581277,640,1
581281,569,1
581285,480,1
581289,476,1
581293,524,1
581297,605,1
581301,542,1
581305,461,1
581309,466,1
581313,523,1
581317,608,1
581321,545,1
581325,466,1
581329,466,1
581333,522,1
581337,605,1
581341,541,1
581345,464,1
581349,469,1
581353,525,1
581357,608,1
581361,542,1
581365,465,1
581369,466,1
581373,509,1
581377,541,1
581381,379,1
581385,210,1
581389,169,1
581393,256,1
581397,481,1
581401,669,1
581405,897,1
581409,1024,1
581413,1024,1
581417,1024,1
581421,894,1
581425,637,1
581429,482,1
581433,450,1
581437,466,1
581441,372,1
581445,316,1
581449,364,1
581453,478,1
581457,588,1
581461,523,1
581465,452,1
581469,465,1
581473,532,1
581477,605,1
581481,529,1
581485,465,1
581489,480,1
581493,546,1
581497,622,1
581501,547,1
581505,483,1
581509,494,1
581513,559,1
581517,632,1
581521,555,1
581525,495,1
581529,508,1
581533,580,1
581537,652,1
581541,572,1
581545,512,1
581549,526,1
581553,600,1
581557,670,1
581561,590,1
581565,529,1
581569,543,1
581573,617,1
581577,689,1
581581,608,1
581585,552,1
581589,569,1
581593,642,1
581597,715,1
581601,628,1
581605,570,1
581609,583,1
581613,655,1
581617,726,1
581621,634,1
581625,576,1
581629,588,1
581633,658,1
581637,721,1
581641,620,1
581645,554,1
581649,561,1
581653,627,1
581657,681,1
581661,582,1
581665,516,1
581669,523,1
581673,594,1
581677,646,1
581681,552,1
581685,490,1
581689,500,1
581693,570,1
581697,625,1
581701,534,1
581705,483,1
581709,498,1
581713,570,1
581717,622,1
581721,526,1
581725,474,1
581729,490,1
581733,570,1
581737,624,1
581741,528,1
581745,476,1
581749,494,1
581753,574,1
581757,625,1
581761,531,1
581765,481,1
581769,500,1
581773,580,1
581777,627,1
581781,528,1
581785,480,1
581789,499,1
581793,580,1
581797,628,1
581801,533,1
581805,486,1
581809,504,1
581813,584,1
581817,628,1
581821,533,1
581825,486,1
581829,504,1
581833,584,1
581837,625,1
581841,525,1
581845,481,1
581849,502,1
581853,588,1
581857,626,1
581861,526,1
581865,481,1
581869,499,1
581873,584,1
581877,624,1
581881,524,1
581885,483,1
581889,502,1
581893,589,1
581897,627,1
581901,526,1
581905,484,1
581909,505,1
581913,591,1
581917,629,1
581921,534,1
581925,497,1
581929,522,1
581933,610,1
581937,645,1
581941,544,1
581945,508,1
581949,542,1
581953,644,1
581957,685,1
581961,586,1
581965,546,1
581969,560,1
581973,638,1
581977,656,1
581981,546,1
581985,502,1
581989,518,1
581993,600,1
581997,620,1
582001,512,1
582005,474,1
582009,495,1
582013,582,1
582017,607,1
582021,505,1
582025,468,1
582029,493,1
582033,585,1
582037,607,1
582041,500,1
582045,466,1
582049,494,1
582053,588,1
582057,609,1
582061,506,1
582065,474,1
582069,497,1
582073,590,1
582077,606,1
582081,489,1
582085,415,1
582089,356,1
582093,346,1
582097,305,1
582101,206,1
582105,276,1
582109,542,1
582113,957,1
582117,1024,1
582121,1024,1
582125,1024,1
582129,999,1
582133,866,1
582137,649,1
582141,396,1
582145,316,1
582149,349,1
582153,478,1
582157,534,1
582161,465,1
582165,464,1
582169,500,1
582173,596,1
582177,603,1
582181,496,1
582185,470,1
582189,500,1
582193,598,1
582197,606,1
582201,506,1
582205,482,1
582209,512,1
582213,610,1
582217,615,1
582221,516,1
582225,496,1
582229,526,1
582233,622,1
582237,626,1
582241,526,1
582245,506,1
582249,540,1
582253,641,1
582257,643,1
582261,542,1
582265,522,1
582269,556,1
582273,657,1
582277,655,1
582281,557,1
582285,541,1
582289,577,1
582293,677,1
582297,675,1
582301,580,1
582305,568,1
582309,604,1
582313,701,1
582317,686,1
582321,588,1
582325,573,1
582329,608,1
582333,706,1
582337,687,1
582341,585,1
582345,567,1
582349,596,1
582353,685,1
582357,662,1
582361,554,1
582365,531,1
582369,559,1
582373,646,1
582377,620,1
582381,513,1
582385,494,1
582389,524,1
582393,615,1
582397,590,1
582401,487,1
582405,470,1
582409,507,1
582413,605,1
582417,583,1
582421,484,1
582425,471,1
582429,507,1
582433,601,1
582437,578,1
582442,481,1
582446,468,1
582450,506,1
582454,598,1
582458,577,1
582462,483,1
582466,471,1
582470,513,1
582474,607,1
582478,578,1
582482,483,1
582486,471,1
582490,513,1
582494,608,1
582498,579,1
582502,486,1
582506,476,1
582510,516,1
582514,609,1
582518,577,1
582522,484,1
582526,477,1
582530,519,1
582534,609,1
582538,573,1
582542,481,1
582546,475,1
582550,521,1
582554,613,1
582558,572,1
582562,480,1
582566,471,1
582570,516,1
582574,613,1
582578,576,1
582582,484,1
582586,480,1
582590,523,1
582594,615,1
582598,572,1
582602,481,1
582606,477,1
582610,525,1
582614,615,1
582618,568,1
582622,480,1
582626,478,1
582630,528,1
582634,618,1
582638,568,1
582642,480,1
582646,478,1
582650,530,1
582654,619,1
582658,568,1
582662,481,1
582666,478,1
582670,525,1
582674,616,1
582678,569,1
582682,489,1
582686,493,1
582690,545,1
582694,632,1
582698,580,1
582702,496,1
582706,502,1
582710,568,1
582714,667,1
582718,619,1
582722,538,1
582726,534,1
582730,579,1
582734,654,1
582738,588,1
582742,500,1
582746,496,1
582750,542,1
582754,621,1
582758,555,1
582762,469,1
582766,468,1
582770,522,1
582774,606,1
582778,542,1
582782,462,1
582786,463,1
582790,520,1
582794,601,1
582798,536,1
582802,461,1
582806,465,1
582810,524,1
582814,608,1
582818,543,1
582822,466,1
582826,471,1
582830,528,1
582834,607,1
582838,532,1
582842,426,1
582846,349,1
582850,303,1
582854,310,1
582858,229,1
582862,233,1
582866,451,1
582870,825,1
582874,1024,1
582878,1024,1
582882,1024,1
582886,1001,1
582890,844,1
582894,677,1
582898,436,1
582902,296,1
582906,312,1
582910,412,1
582914,541,1
582918,502,1
582922,457,1
582926,476,1
582930,537,1
582934,608,1
582938,526,1
582942,457,1
582946,468,1
582950,534,1
582954,608,1
582958,532,1
582962,470,1
582966,483,1
582970,549,1
582974,620,1
582978,544,1
582982,483,1
582986,496,1
582990,565,1
582994,634,1
582998,555,1
583002,494,1
583006,509,1
583010,582,1
583014,650,1
583018,569,1
583022,508,1
583026,524,1
583030,597,1
