timestamp_ms,value,lead_ok
203154,0,0
203158,5,1
203162,4,1
203166,3,1
203170,0,0
203174,0,0
203178,4,1
203182,4,1
203186,4,1
203190,0,0
203194,0,0
203198,4,1
203202,4,1
203206,4,1
203210,0,0
203214,0,0
203218,32,1
203222,310,1
203226,524,1
203230,0,0
203234,0,0
203238,368,1
203242,433,1
203246,510,1
203250,0,0
203254,0,0
203258,408,1
203262,465,1
203266,519,1
203270,0,0
203274,0,0
203278,451,1
203282,488,1
203286,517,1
203290,0,0
203294,0,0
203299,472,1
203303,502,1
203307,510,1
203311,0,0
203315,0,0
203319,398,1
203323,473,1
203327,525,1
203331,0,0
203335,0,0
203339,0,0
203343,0,0
203347,0,0
203351,0,0
203355,0,0
203359,0,0
203363,0,0
203367,0,0
203371,0,0
203375,0,0
203379,0,0
203383,0,0
203387,0,0
203391,0,0
203395,0,0
203399,0,0
203403,1024,1
203407,0,0
203411,0,0
203415,0,0
203419,0,0
203423,1024,1
203427,0,0
203431,0,0
203435,0,0
203439,0,0
203443,1024,1
203447,0,0
203451,0,0
203455,0,0
203459,0,0
203463,1024,1
203467,0,0
203471,0,0
203475,0,0
203479,1024,1
203483,1024,1
203487,0,0
203491,0,0
203495,0,0
203499,6,1
203503,3,1
203507,1024,1
203511,0,0
203515,0,0
203519,6,1
203523,4,1
203527,145,1
203531,0,0
203535,0,0
203539,5,1
203543,4,1
203547,4,1
203551,0,0
203555,0,0
203559,4,1
203563,3,1
203567,0,0
203571,0,0
203575,0,0
203579,4,1
203583,4,1
203587,4,1
203591,0,0
203595,1024,1
203599,1024,1
203603,1024,1
203607,1024,1
203611,0,0
203615,0,0
203619,0,0
203623,0,0
203627,0,0
203631,0,0
203635,0,0
203639,0,0
203643,0,0
203647,0,0
203651,0,0
203655,0,0
203659,0,0
203663,0,0
203667,0,0
203671,0,0
203675,0,0
203679,0,0
203683,0,0
203687,0,0
203691,0,0
203695,0,0
203699,0,0
203703,0,0
203707,0,0
203711,0,0
203715,0,0
203719,0,0
203723,0,0
203727,0,0
203731,0,0
203735,0,0
203739,0,0
203743,0,0
203747,0,0
203751,0,0
203755,0,0
203759,0,0
203763,0,0
203767,0,0
203771,0,0
203775,0,0
203779,0,0
203783,0,0
203787,0,0
203791,0,0
203795,0,0
203799,0,0
203803,0,0
203807,0,0
203811,0,0
203815,5,1
203819,3,1
203823,4,1
203827,4,1
203831,0,0
203835,4,1
203839,4,1
203843,3,1
203847,4,1
203851,0,0
203855,4,1
203859,4,1
203863,4,1
203867,4,1
203871,0,0
203875,4,1
203879,4,1
203883,3,1
203887,3,1
203891,0,0
203895,4,1
203899,4,1
203903,4,1
203907,4,1
203911,0,0
203915,4,1
203919,4,1
203923,4,1
203927,4,1
203931,0,0
203935,4,1
203939,4,1
203943,4,1
203947,4,1
203951,0,0
203955,4,1
203959,4,1
203963,4,1
203967,4,1
203971,0,0
203975,4,1
203979,4,1
203983,4,1
203987,4,1
203991,0,0
203995,4,1
203999,4,1
204003,4,1
204007,4,1
204011,0,0
204015,4,1
204019,4,1
204023,4,1
204027,4,1
204031,0,0
204035,4,1
204039,4,1
204043,4,1
204047,4,1
204051,0,0
204055,4,1
204059,4,1
204063,4,1
204067,4,1
204071,0,0
204075,4,1
204079,4,1
204083,4,1
204087,4,1
204091,0,0
204095,4,1
204099,4,1
204103,4,1
204107,4,1
204111,0,0
204115,4,1
204119,4,1
204123,4,1
204127,4,1
204131,0,0
204135,4,1
204139,4,1
204143,3,1
204147,4,1
204151,0,0
204155,4,1
204159,3,1
204163,4,1
204167,4,1
204171,0,0
204175,4,1
204179,4,1
204183,4,1
204187,4,1
204191,0,0
204195,4,1
204199,4,1
204203,4,1
204208,4,1
204212,0,0
204216,4,1
204220,4,1
204224,4,1
204228,4,1
204232,0,0
204236,4,1
204240,4,1
204244,4,1
204248,4,1
204252,0,0
204256,4,1
204260,4,1
204264,3,1
204268,4,1
204272,0,0
204276,4,1
204280,4,1
204284,4,1
204288,4,1
