timestamp_ms,value,lead_ok
162019,0,0
162023,0,0
162027,0,0
162031,0,0
162035,0,0
162039,0,0
162043,0,0
162047,0,0
162051,0,0
162055,0,0
162059,0,0
162063,0,0
162067,0,0
162071,0,0
162075,0,0
162079,0,0
162083,0,0
162087,0,0
162091,0,0
162095,0,0
162099,0,0
162103,0,0
162107,0,0
162111,0,0
162115,0,0
162119,0,0
162123,0,0
162127,0,0
162131,0,0
162135,0,0
162139,0,0
162143,0,0
162147,0,0
162151,0,0
162155,0,0
162159,0,0
162163,0,0
162167,0,0
162171,0,0
162175,0,0
162179,0,0
162183,0,0
162187,0,0
162191,0,0
162195,0,0
162199,0,0
162203,0,0
162207,0,0
162211,0,0
162215,0,0
162219,0,0
162223,0,0
162227,0,0
162231,0,0
162235,0,0
162239,0,0
162243,0,0
162247,0,0
162251,0,0
162255,0,0
162259,0,0
162263,0,0
162267,0,0
162271,0,0
162275,0,0
162279,0,0
162283,0,0
162287,0,0
162291,0,0
162295,0,0
162299,0,0
162303,0,0
162307,0,0
162311,0,0
162315,0,0
162319,0,0
162323,0,0
162327,0,0
162331,0,0
162335,0,0
162339,0,0
162343,0,0
162347,0,0
162351,0,0
162355,0,0
162359,0,0
162363,0,0
162367,0,0
162371,0,0
162375,0,0
162379,0,0
162383,0,0
162387,0,0
162391,0,0
162395,0,0
162399,0,0
162403,0,0
162407,0,0
162411,0,0
162415,0,0
162420,0,0
162424,0,0
162428,0,0
162432,0,0
162436,0,0
162440,0,0
162444,0,0
162448,0,0
162452,0,0
162456,0,0
162460,0,0
162464,0,0
162468,0,0
162472,0,0
162476,0,0
162480,0,0
162484,0,0
162488,0,0
162492,0,0
162496,0,0
162500,0,0
162504,0,0
162508,0,0
162512,0,0
162516,0,0
162520,0,0
162524,0,0
162528,0,0
162532,0,0
162536,0,0
162540,0,0
162544,0,0
162548,0,0
162552,0,0
162556,0,0
162560,0,0
162564,0,0
162568,0,0
162572,0,0
162576,0,0
162580,0,0
162584,0,0
162588,0,0
162592,0,0
162596,0,0
162600,0,0
162604,0,0
162608,0,0
162612,0,0
162616,0,0
162620,0,0
162624,0,0
162628,0,0
162632,0,0
162636,0,0
162640,0,0
162644,0,0
162648,0,0
162652,0,0
162656,0,0
162660,0,0
162664,0,0
162668,0,0
162672,0,0
162676,0,0
162680,0,0
162684,0,0
162688,0,0
162692,0,0
162696,0,0
162700,0,0
162704,0,0
162708,0,0
162712,0,0
162716,0,0
162720,0,0
162724,0,0
162728,0,0
162732,0,0
162736,0,0
162740,0,0
162744,0,0
162748,0,0
162752,0,0
162756,0,0
162760,0,0
162764,0,0
162768,0,0
162772,0,0
162776,0,0
162780,0,0
162784,0,0
162788,0,0
162792,0,0
162796,0,0
162800,0,0
162804,0,0
162808,0,0
162812,0,0
162816,0,0
162820,0,0
162824,0,0
162828,0,0
162832,0,0
162836,0,0
162840,0,0
162844,0,0
162848,0,0
162852,0,0
162856,0,0
162860,0,0
162864,0,0
162868,0,0
162872,0,0
162876,0,0
162880,0,0
162884,0,0
162888,0,0
162892,0,0
162896,0,0
162900,0,0
162904,0,0
162908,0,0
162912,0,0
162916,0,0
162920,0,0
162924,0,0
162928,0,0
162932,0,0
162936,0,0
162940,0,0
162944,0,0
162948,0,0
162952,0,0
162956,0,0
162960,0,0
162964,0,0
162968,0,0
162972,0,0
162976,0,0
162980,0,0
162984,0,0
162988,0,0
162992,0,0
162996,0,0
163000,0,0
163004,0,0
163008,0,0
163012,0,0
163016,0,0
163020,0,0
163024,0,0
163028,0,0
163032,0,0
163036,0,0
163040,0,0
163044,0,0
163048,0,0
163052,0,0
163056,0,0
163060,0,0
163064,0,0
163068,0,0
163072,0,0
163076,0,0
163080,0,0
163084,0,0
163088,0,0
163092,0,0
163096,0,0
163100,0,0
163104,0,0
163108,0,0
163112,0,0
163116,0,0
163120,0,0
163124,0,0
163128,0,0
163132,0,0
163136,0,0
163140,0,0
163144,0,0
163148,0,0
163152,0,0
163156,0,0
163160,0,0
163164,0,0
163168,0,0
163172,0,0
163176,0,0
163180,0,0
163184,0,0
163188,0,0
163192,0,0
163196,0,0
163200,0,0
163204,0,0
163208,0,0
163212,0,0
163216,0,0
163220,0,0
163224,0,0
163228,0,0
163232,0,0
163236,0,0
163240,0,0
163244,0,0
163248,0,0
163252,0,0
163256,0,0
163260,0,0
163264,0,0
163268,0,0
163272,0,0
163276,0,0
163280,0,0
163284,0,0
163288,0,0
163292,0,0
163296,0,0
163300,0,0
163304,0,0
163308,0,0
163312,0,0
163316,0,0
163320,0,0
163324,0,0
163328,0,0
163332,0,0
163336,0,0
163341,0,0
164113,0,0
164117,0,0
164121,0,0
164125,0,0
164129,0,0
164133,0,0
164137,0,0
164141,0,0
164145,0,0
164149,0,0
164153,0,0
164157,0,0
164161,0,0
164165,0,0
164169,0,0
164173,0,0
164177,0,0
164181,0,0
164185,0,0
164189,0,0
164193,0,0
164197,0,0
164201,0,0
164205,0,0
164209,0,0
164213,0,0
164217,0,0
164221,0,0
164225,0,0
164229,0,0
164233,0,0
164237,0,0
164241,0,0
164245,0,0
164250,0,0
164254,0,0
164258,0,0
164262,0,0
164266,0,0
164270,0,0
164274,0,0
164278,0,0
164282,0,0
164286,0,0
164290,0,0
164294,0,0
164298,0,0
164302,0,0
164306,0,0
164310,0,0
164314,0,0
164318,0,0
164322,0,0
164326,0,0
164330,0,0
164334,0,0
164338,0,0
164342,0,0
164346,0,0
164350,0,0
164354,0,0
164358,0,0
164362,0,0
164366,0,0
164370,0,0
164374,0,0
164378,0,0
164382,0,0
164386,0,0
164390,0,0
164394,0,0
164398,0,0
164402,0,0
164406,0,0
164410,0,0
164414,0,0
164418,0,0
164422,0,0
164426,0,0
164430,0,0
164434,0,0
164438,0,0
164442,0,0
164446,0,0
164450,0,0
164454,0,0
164458,0,0
164462,0,0
164466,0,0
164470,0,0
164474,0,0
164478,0,0
164482,0,0
164486,0,0
164490,0,0
164494,0,0
164498,0,0
164502,0,0
164506,0,0
164510,0,0
164514,0,0
164518,0,0
164522,0,0
164526,0,0
164530,0,0
164534,0,0
164538,0,0
164542,0,0
164546,0,0
164550,0,0
164554,0,0
164558,0,0
164562,0,0
164566,0,0
164570,0,0
164574,0,0
164578,0,0
164582,0,0
164586,0,0
164590,0,0
164594,0,0
164598,0,0
164602,0,0
164606,0,0
164610,0,0
164614,0,0
164618,0,0
164622,0,0
164626,0,0
164630,0,0
164634,0,0
164638,0,0
164642,0,0
164646,0,0
164650,0,0
164654,0,0
164658,0,0
164662,0,0
164666,0,0
164670,0,0
164674,0,0
164678,0,0
164682,0,0
164686,0,0
164690,0,0
164694,0,0
164698,0,0
164702,0,0
164706,0,0
164710,0,0
164714,0,0
164718,0,0
164722,0,0
164726,0,0
164730,0,0
164734,0,0
164738,0,0
164742,0,0
164746,0,0
164750,0,0
164754,0,0
164758,0,0
164762,0,0
164766,0,0
164770,0,0
164774,0,0
164778,0,0
164782,0,0
164786,0,0
164790,0,0
164794,0,0
164798,0,0
164802,0,0
164806,0,0
164810,0,0
164814,0,0
164818,0,0
164822,0,0
164826,0,0
164830,0,0
164834,0,0
164838,0,0
164842,0,0
164846,0,0
164850,0,0
164854,0,0
164858,0,0
164862,0,0
164866,0,0
164870,0,0
164874,0,0
164878,0,0
164882,0,0
164886,0,0
164890,0,0
164894,0,0
164898,0,0
164902,0,0
164906,0,0
164910,0,0
164914,0,0
164918,0,0
164922,0,0
164926,0,0
164930,0,0
164934,0,0
164938,0,0
164942,0,0
164946,0,0
164950,0,0
164954,0,0
164958,0,0
164962,0,0
164966,0,0
164970,0,0
164974,0,0
164978,0,0
164982,0,0
164986,0,0
164990,0,0
164994,0,0
164998,0,0
165002,0,0
165006,0,0
165010,0,0
165014,0,0
165018,0,0
165022,0,0
165026,0,0
165030,0,0
165034,0,0
165038,0,0
165042,0,0
165046,0,0
165050,0,0
165054,0,0
165058,0,0
165062,0,0
165066,0,0
165070,0,0
165074,0,0
165078,0,0
165082,0,0
165086,0,0
165090,0,0
165094,0,0
165098,0,0
165102,0,0
165106,0,0
165110,0,0
165114,0,0
165118,0,0
165122,0,0
165126,0,0
165130,0,0
165134,0,0
165138,0,0
165142,0,0
165146,0,0
165151,0,0
165155,0,0
165159,0,0
165163,0,0
165167,0,0
165171,0,0
165175,0,0
165179,0,0
165183,0,0
165187,0,0
165191,0,0
165195,0,0
165199,0,0
165203,0,0
165207,0,0
165211,0,0
165215,0,0
165219,0,0
165223,0,0
165227,0,0
165231,0,0
165235,0,0
165239,0,0
165243,0,0
165247,0,0
165251,0,0
165255,0,0
165259,0,0
165263,0,0
165267,0,0
165271,0,0
165275,0,0
165279,0,0
165283,0,0
165287,0,0
165291,0,0
165295,0,0
165299,0,0
165303,0,0
165307,0,0
165311,0,0
165315,0,0
165319,0,0
165323,0,0
165327,0,0
165331,0,0
165335,0,0
165339,0,0
165343,0,0
165347,0,0
165351,0,0
165355,0,0
165359,0,0
165363,0,0
165367,0,0
165371,0,0
165375,0,0
165379,0,0
165383,0,0
165387,0,0
165391,0,0
165395,0,0
165399,0,0
165403,0,0
165407,0,0
