timestamp_ms,value,lead_ok,ax100,ay100,az100,motion_flag
1405399,1024,1,0,0,0,0
1405407,1024,0,0,0,0,0
1405415,1024,1,0,0,0,0
1405423,886,0,0,0,0,0
1405431,1024,1,0,0,0,0
1405439,1024,1,0,0,0,0
1405447,1024,0,0,0,0,0
1405455,1024,1,0,0,0,0
1405463,895,0,0,0,0,0
1405471,1024,1,0,0,0,0
1405479,1024,1,0,0,0,0
1405487,1024,0,0,0,0,0
1405495,1024,1,0,0,0,0
1405503,896,0,0,0,0,0
1405511,1024,1,0,0,0,0
1405519,1024,1,0,0,0,0
1405527,1024,0,0,0,0,0
1405535,1024,1,0,0,0,0
1405543,883,0,0,0,0,0
1405551,1024,1,0,0,0,0
1405559,1024,1,0,0,0,0
1405567,1024,0,0,0,0,0
1405575,1024,1,0,0,0,0
1405583,888,0,0,0,0,0
1405591,1024,1,0,0,0,0
1405599,1024,1,0,0,0,0
1405607,1024,0,0,0,0,0
1405615,1024,1,0,0,0,0
1405623,891,0,0,0,0,0
1405631,1024,1,0,0,0,0
1405639,1024,1,0,0,0,0
1405647,1024,0,0,0,0,0
1405655,1024,1,0,0,0,0
1405663,886,0,0,0,0,0
1405671,1024,1,0,0,0,0
1405679,1024,1,0,0,0,0
1405687,1024,0,0,0,0,0
1405695,1024,1,0,0,0,0
1405703,900,0,0,0,0,0
1405711,1024,1,0,0,0,0
1405719,1024,1,0,0,0,0
1405727,1024,0,0,0,0,0
1405735,1024,1,0,0,0,0
1405743,883,0,0,0,0,0
1405751,1024,1,0,0,0,0
1405759,1024,1,0,0,0,0
1405767,1024,0,0,0,0,0
1405775,1024,1,0,0,0,0
1405783,894,0,0,0,0,0
1405791,1024,1,0,0,0,0
1405799,1024,1,0,0,0,0
1405807,1024,1,0,0,0,0
1405815,1024,1,0,0,0,0
1405823,914,0,0,0,0,0
1405831,1024,1,0,0,0,0
1405839,1024,1,0,0,0,0
1405847,1024,1,0,0,0,0
1405855,1024,1,0,0,0,0
1405863,882,0,0,0,0,0
1405871,1024,1,0,0,0,0
1405879,1016,1,0,0,0,0
1405887,1024,1,0,0,0,0
1405895,1024,1,0,0,0,0
1405903,903,0,0,0,0,0
1405911,1024,1,0,0,0,0
1405919,1024,1,0,0,0,0
1405927,1024,1,0,0,0,0
1405935,1024,1,0,0,0,0
1405943,896,0,0,0,0,0
1405951,1024,1,0,0,0,0
1405959,1024,1,0,0,0,0
1405967,1024,1,0,0,0,0
1405975,1024,1,0,0,0,0
1405983,907,0,0,0,0,0
1405991,1024,1,0,0,0,0
1405999,1024,1,0,0,0,0
1406007,1024,1,0,0,0,0
1406015,1024,1,0,0,0,0
1406023,901,0,0,0,0,0
1406031,1024,1,0,0,0,0
1406039,1024,1,0,0,0,0
1406047,1024,1,0,0,0,0
1406055,1024,1,0,0,0,0
1406063,889,0,0,0,0,0
1406071,1024,1,0,0,0,0
1406079,1017,1,0,0,0,0
1406087,1024,1,0,0,0,0
1406095,1024,1,0,0,0,0
1406103,879,0,0,0,0,0
1406111,1024,1,0,0,0,0
1406119,1011,1,0,0,0,0
1406127,1024,1,0,0,0,0
1406135,1024,1,0,0,0,0
1406143,895,0,0,0,0,0
1406151,1024,1,0,0,0,0
1406159,1014,1,0,0,0,0
1406167,1024,1,0,0,0,0
1406175,1024,1,0,0,0,0
1406183,909,0,0,0,0,0
1406191,1024,1,0,0,0,0
1406199,1014,1,0,0,0,0
1406207,1024,1,0,0,0,0
1406215,1024,1,0,0,0,0
1406223,927,0,0,0,0,0
1406231,1024,1,0,0,0,0
1406239,1017,1,0,0,0,0
1406247,1024,1,0,0,0,0
1406255,1024,1,0,0,0,0
1406263,938,0,0,0,0,0
1406271,1024,1,0,0,0,0
1406279,1018,1,0,0,0,0
1406287,1024,1,0,0,0,0
1406295,1024,1,0,0,0,0
1406303,934,0,0,0,0,0
1406311,1024,1,0,0,0,0
1406319,1015,1,0,0,0,0
1406327,1024,1,0,0,0,0
1406335,1024,1,0,0,0,0
1406343,932,0,0,0,0,0
1406351,1024,1,0,0,0,0
1406359,1005,1,0,0,0,0
1406367,1024,1,0,0,0,0
1406375,1024,1,0,0,0,0
1406383,922,0,0,0,0,0
1406391,1024,1,0,0,0,0
1406399,1000,1,0,0,0,0
1406407,1024,1,0,0,0,0
1406415,1024,1,0,0,0,0
1406423,926,0,0,0,0,0
1406431,1024,1,0,0,0,0
1406439,994,1,0,0,0,0
1406447,1024,1,0,0,0,0
1406455,1024,1,0,0,0,0
1406463,921,0,0,0,0,0
1406471,1024,1,0,0,0,0
1406479,989,1,0,0,0,0
1406487,1024,1,0,0,0,0
1406495,1024,1,0,0,0,0
1406503,930,0,0,0,0,0
1406511,1024,1,0,0,0,0
1406519,994,1,0,0,0,0
1406527,1024,1,0,0,0,0
1406535,1024,1,0,0,0,0
1406543,939,0,0,0,0,0
1406551,1024,1,0,0,0,0
1406559,987,1,0,0,0,0
1406567,1024,1,0,0,0,0
1406575,1024,1,0,0,0,0
1406583,928,0,0,0,0,0
1406591,1024,1,0,0,0,0
1406599,937,1,0,0,0,0
1406607,1024,1,0,0,0,0
1406615,1024,1,0,0,0,0
1406623,913,0,0,0,0,0
1406631,1024,1,0,0,0,0
1406639,974,1,0,0,0,0
1406647,1024,1,0,0,0,0
1406655,1024,1,0,0,0,0
1406663,965,0,0,0,0,0
1406671,1024,1,0,0,0,0
1406679,982,1,0,0,0,0
1406687,1024,1,0,0,0,0
1406695,1024,1,0,0,0,0
1406703,982,0,0,0,0,0
1406711,1024,1,0,0,0,0
1406719,987,1,0,0,0,0
1406727,1024,1,0,0,0,0
1406735,1024,1,0,0,0,0
1406743,980,0,0,0,0,0
1406751,1024,1,0,0,0,0
1406759,965,1,0,0,0,0
1406767,1024,1,0,0,0,0
1406775,1024,1,0,0,0,0
1406783,975,0,0,0,0,0
1406791,1024,1,0,0,0,0
1406799,962,1,0,0,0,0
1406807,1024,1,0,0,0,0
1406815,1024,1,0,0,0,0
1406823,957,0,0,0,0,0
1406831,1024,1,0,0,0,0
1406839,950,1,0,0,0,0
1406847,1024,1,0,0,0,0
1406855,1024,1,0,0,0,0
1406863,962,0,0,0,0,0
1406871,1024,1,0,0,0,0
1406879,960,1,0,0,0,0
1406887,1024,1,0,0,0,0
1406895,1024,1,0,0,0,0
1406903,996,0,0,0,0,0
1406911,1024,1,0,0,0,0
1406919,951,1,0,0,0,0
1406927,1024,1,0,0,0,0
1406935,1024,1,0,0,0,0
1406943,998,0,0,0,0,0
1406951,1024,1,0,0,0,0
1406959,949,1,0,0,0,0
1406967,1024,1,0,0,0,0
1406975,1024,1,0,0,0,0
1406983,1017,0,0,0,0,0
1406991,1024,1,0,0,0,0
1406999,950,1,0,0,0,0
1407007,1024,1,0,0,0,0
1407015,1024,1,0,0,0,0
1407023,1023,0,0,0,0,0
1407031,1024,1,0,0,0,0
1407039,951,1,0,0,0,0
1407047,1024,1,0,0,0,0
1407055,1024,1,0,0,0,0
1407063,1021,0,0,0,0,0
1407071,1024,1,0,0,0,0
1407079,949,1,0,0,0,0
1407087,1024,1,0,0,0,0
1407095,1024,1,0,0,0,0
1407103,1024,0,0,0,0,0
1407111,1024,1,0,0,0,0
1407120,933,1,0,0,0,0
1407128,1024,1,0,0,0,0
1407136,1024,1,0,0,0,0
1407144,1024,0,0,0,0,0
1407152,1024,1,0,0,0,0
1407160,932,1,0,0,0,0
1407168,1024,1,0,0,0,0
1407176,1024,1,0,0,0,0
1407184,1024,0,0,0,0,0
1407192,1024,1,0,0,0,0
1407200,925,0,0,0,0,0
1407208,1024,1,0,0,0,0
1407216,1024,1,0,0,0,0
1407224,1024,0,0,0,0,0
1407232,1024,1,0,0,0,0
1407240,921,0,0,0,0,0
1407248,1024,1,0,0,0,0
1407256,1024,1,0,0,0,0
1407264,1024,0,0,0,0,0
1407272,1024,1,0,0,0,0
1407280,919,0,0,0,0,0
1407288,1024,1,0,0,0,0
1407296,1024,1,0,0,0,0
1407304,1024,0,0,0,0,0
1407312,1024,1,0,0,0,0
1407320,925,0,0,0,0,0
1407328,1024,1,0,0,0,0
1407336,1024,1,0,0,0,0
1407344,1024,0,0,0,0,0
1407352,1024,1,0,0,0,0
1407360,897,0,0,0,0,0
1407368,1024,1,0,0,0,0
1407376,1024,1,0,0,0,0
1407384,1024,0,0,0,0,0
1407392,1024,1,0,0,0,0
1407400,905,0,0,0,0,0
1407408,1024,1,0,0,0,0
1407416,1024,1,0,0,0,0
1407424,1024,0,0,0,0,0
1407432,1024,1,0,0,0,0
1407440,919,0,0,0,0,0
1407448,1024,1,0,0,0,0
1407456,1024,1,0,0,0,0
1407464,1024,0,0,0,0,0
1407472,1024,1,0,0,0,0
1407480,888,0,0,0,0,0
1407488,1024,1,0,0,0,0
1407496,1024,1,0,0,0,0
1407504,1024,0,0,0,0,0
1407512,1024,1,0,0,0,0
1407520,898,0,0,0,0,0
1407528,1024,1,0,0,0,0
1407536,1024,1,0,0,0,0
1407544,1024,0,0,0,0,0
1407552,1024,1,0,0,0,0
1407560,897,0,0,0,0,0
1407568,1024,1,0,0,0,0
1407576,1024,1,0,0,0,0
1407584,1024,0,0,0,0,0
1407592,1024,1,0,0,0,0
1407600,894,0,0,0,0,0
1407608,1024,1,0,0,0,0
1407616,1024,1,0,0,0,0
1407624,1024,0,0,0,0,0
1407632,1024,1,0,0,0,0
1407640,898,0,0,0,0,0
1407648,1024,1,0,0,0,0
1407656,1024,1,0,0,0,0
1407664,1024,0,0,0,0,0
1407672,1024,1,0,0,0,0
1407680,888,0,0,0,0,0
1407688,1024,1,0,0,0,0
1407696,1024,1,0,0,0,0
1407704,1024,0,0,0,0,0
1407712,1024,1,0,0,0,0
1407720,870,0,0,0,0,0
1407728,1024,1,0,0,0,0
1407736,1024,1,0,0,0,0
1407744,1024,0,0,0,0,0
1407752,1024,1,0,0,0,0
1407760,879,0,0,0,0,0
1407768,1024,1,0,0,0,0
1407776,1024,1,0,0,0,0
1407784,1024,0,0,0,0,0
1407792,1024,1,0,0,0,0
1407800,886,0,0,0,0,0
1407808,1024,1,0,0,0,0
1407816,1024,1,0,0,0,0
1407824,1024,0,0,0,0,0
1407832,1024,1,0,0,0,0
1407840,886,0,0,0,0,0
1407848,1024,1,0,0,0,0
1407856,1024,1,0,0,0,0
1407864,1024,0,0,0,0,0
1407872,1024,1,0,0,0,0
1407880,885,0,0,0,0,0
1407888,1024,1,0,0,0,0
1407896,1024,1,0,0,0,0
1407904,1024,0,0,0,0,0
1407912,1024,1,0,0,0,0
1407920,886,0,0,0,0,0
1407928,1024,1,0,0,0,0
1407936,1024,1,0,0,0,0
1407944,1024,0,0,0,0,0
1407952,1024,1,0,0,0,0
1407960,881,0,0,0,0,0
1407968,1024,1,0,0,0,0
1407976,1024,1,0,0,0,0
1407984,1024,0,0,0,0,0
1407992,1024,1,0,0,0,0
1408000,886,0,0,0,0,0
1408008,1024,1,0,0,0,0
1408016,1024,1,0,0,0,0
1408024,1024,0,0,0,0,0
1408032,1024,1,0,0,0,0
1408040,872,0,0,0,0,0
1408048,1024,1,0,0,0,0
1408056,1024,1,0,0,0,0
1408064,1024,0,0,0,0,0
1408072,1024,1,0,0,0,0
1408080,879,0,0,0,0,0
1408088,1024,1,0,0,0,0
1408096,1024,1,0,0,0,0
1408104,1024,0,0,0,0,0
1408112,1024,1,0,0,0,0
1408120,879,0,0,0,0,0
1408128,1024,1,0,0,0,0
1408136,1024,1,0,0,0,0
1408144,1024,0,0,0,0,0
1408152,1024,1,0,0,0,0
1408160,871,0,0,0,0,0
1408168,1024,1,0,0,0,0
1408176,1024,1,0,0,0,0
1408184,1024,0,0,0,0,0
1408192,1024,1,0,0,0,0
1408200,860,0,0,0,0,0
1408208,1024,1,0,0,0,0
1408216,1024,1,0,0,0,0
1408224,1024,0,0,0,0,0
1408232,1024,1,0,0,0,0
1408240,874,0,0,0,0,0
1408248,1024,1,0,0,0,0
1408256,1024,1,0,0,0,0
1408264,1024,0,0,0,0,0
1408272,1024,1,0,0,0,0
1408280,902,0,0,0,0,0
1408288,1024,1,0,0,0,0
1408296,1024,1,0,0,0,0
1408304,1024,0,0,0,0,0
1408312,1024,1,0,0,0,0
1408320,842,0,0,0,0,0
1408328,1024,1,0,0,0,0
1408336,1024,1,0,0,0,0
1408344,1024,0,0,0,0,0
1408352,1024,1,0,0,0,0
1408360,866,0,0,0,0,0
1408368,1024,1,0,0,0,0
1408376,1024,1,0,0,0,0
1408384,1024,0,0,0,0,0
1408392,1024,1,0,0,0,0
1408400,878,0,0,0,0,0
1408408,1024,1,0,0,0,0
1408416,1024,1,0,0,0,0
1408424,1024,0,0,0,0,0
1408432,1024,1,0,0,0,0
1408440,880,0,0,0,0,0
1408448,1024,1,0,0,0,0
1408456,1024,1,0,0,0,0
