timestamp_ms,value,lead_ok
1174257,523,1
1174261,523,1
1174265,525,1
1174269,526,1
1174273,525,1
1174277,526,1
1174281,526,1
1174285,528,1
1174289,531,1
1174293,529,1
1174297,526,1
1174301,523,1
1174305,524,1
1174309,524,1
1174313,523,1
1174317,525,1
1174321,526,1
1174325,530,1
1174329,530,1
1174333,528,1
1174337,528,1
1174341,528,1
1174345,530,1
1174349,531,1
1174353,526,1
1174357,531,1
1174361,536,1
1174365,542,1
1174369,544,1
1174373,543,1
1174377,543,1
1174381,543,1
1174385,554,1
1174390,569,1
1174394,576,1
1174398,579,1
1174402,580,1
1174406,577,1
1174410,572,1
1174414,566,1
1174418,556,1
1174422,550,1
1174426,543,1
1174430,534,1
1174434,526,1
1174438,522,1
1174442,518,1
1174446,517,1
1174450,516,1
1174454,513,1
1174458,509,1
1174462,511,1
1174466,514,1
1174470,517,1
1174474,516,1
1174478,512,1
1174482,509,1
1174486,513,1
1174490,516,1
1174494,517,1
1174498,519,1
1174502,519,1
1174506,521,1
1174510,521,1
1174514,518,1
1174518,516,1
1174522,507,1
1174526,475,1
1174530,392,1
1174534,284,1
1174538,209,1
1174542,201,1
1174546,288,1
1174550,509,1
1174554,831,1
1174558,1024,1
1174562,1024,1
1174566,1024,1
1174570,1011,1
1174574,819,1
1174578,589,1
1174582,436,1
1174586,365,1
1174590,363,1
1174594,382,1
1174598,427,1
1174602,469,1
1174606,498,1
1174610,509,1
1174614,507,1
1174618,508,1
1174622,508,1
1174626,512,1
1174630,516,1
1174634,516,1
1174638,516,1
1174642,517,1
1174646,521,1
1174650,525,1
1174654,528,1
1174658,533,1
1174662,533,1
1174666,535,1
1174670,537,1
1174674,538,1
1174678,542,1
1174682,544,1
1174686,548,1
1174690,553,1
1174694,554,1
1174698,560,1
1174702,564,1
1174706,568,1
1174710,570,1
1174714,572,1
1174718,573,1
1174722,577,1
1174726,585,1
1174730,590,1
1174734,596,1
1174738,602,1
1174742,608,1
1174746,616,1
1174750,620,1
1174754,620,1
1174758,620,1
1174762,622,1
1174766,627,1
1174770,629,1
1174774,626,1
1174778,624,1
1174782,620,1
1174786,619,1
1174790,615,1
1174794,605,1
1174798,594,1
1174802,586,1
1174806,581,1
1174810,574,1
1174814,565,1
1174818,556,1
1174822,547,1
1174826,542,1
1174830,536,1
1174834,532,1
1174838,526,1
1174842,523,1
1174846,520,1
1174850,518,1
1174854,516,1
1174858,517,1
1174862,517,1
1174866,517,1
1174870,513,1
1174874,512,1
1174878,513,1
1174882,513,1
1174886,514,1
1174890,512,1
1174894,508,1
1174898,508,1
1174902,509,1
1174906,513,1
1174910,513,1
1174914,512,1
1174918,510,1
1174922,513,1
1174926,516,1
1174930,517,1
1174934,516,1
1174938,517,1
1174942,519,1
1174946,521,1
1174950,521,1
1174954,521,1
1174958,520,1
1174962,519,1
1174966,521,1
1174970,523,1
1174974,522,1
1174978,522,1
1174982,522,1
1174986,523,1
1174990,526,1
1174994,528,1
1174998,532,1
1175002,532,1
1175006,532,1
1175010,532,1
1175014,531,1
1175018,533,1
1175022,533,1
1175026,533,1
1175030,532,1
1175034,530,1
1175038,531,1
1175042,532,1
1175046,535,1
1175050,535,1
1175054,535,1
1175058,535,1
1175062,534,1
1175066,535,1
1175070,541,1
1175074,545,1
1175078,546,1
1175082,549,1
1175086,553,1
1175090,555,1
1175094,555,1
1175098,562,1
1175102,578,1
1175106,590,1
1175110,596,1
1175114,595,1
1175118,591,1
1175122,586,1
1175126,582,1
1175130,576,1
1175134,567,1
1175138,560,1
1175142,553,1
1175146,547,1
1175150,542,1
1175154,534,1
1175158,532,1
1175162,531,1
1175167,532,1
1175171,532,1
1175175,528,1
1175179,526,1
1175183,529,1
1175187,532,1
1175191,532,1
1175195,529,1
1175199,529,1
1175203,532,1
1175207,534,1
1175211,535,1
1175215,534,1
1175219,534,1
1175223,535,1
1175227,536,1
1175231,536,1
1175235,534,1
1175239,524,1
1175243,487,1
1175247,402,1
1175251,296,1
1175255,221,1
1175259,218,1
1175263,315,1
