timestamp_ms,value,lead_ok,ax100,ay100,az100,motion_flag
1633659,528,1,0,0,0,0
1633667,525,1,0,0,0,0
1633675,526,1,0,0,0,0
1633683,522,1,0,0,0,0
1633691,519,1,0,0,0,0
1633699,524,1,0,0,0,0
1633707,520,1,0,0,0,0
1633715,522,1,0,0,0,0
1633723,521,1,0,0,0,0
1633731,523,1,0,0,0,0
1633739,526,1,0,0,0,0
1633748,521,1,0,0,0,0
1633756,525,1,0,0,0,0
1633764,530,1,0,0,0,0
1633772,526,1,0,0,0,0
1633780,528,1,0,0,0,0
1633788,531,1,0,0,0,0
1633796,535,1,0,0,0,0
1633804,536,1,0,0,0,0
1633812,533,1,0,0,0,0
1633820,542,1,0,0,0,0
1633828,538,1,0,0,0,0
1633836,543,1,0,0,0,0
1633844,544,1,0,0,0,0
1633852,542,1,0,0,0,0
1633860,553,1,0,0,0,0
1633868,547,1,0,0,0,0
1633876,547,1,0,0,0,0
1633884,548,1,0,0,0,0
1633892,550,1,0,0,0,0
1633900,553,1,0,0,0,0
1633908,546,1,0,0,0,0
1633916,549,1,0,0,0,0
1633924,550,1,0,0,0,0
1633932,545,1,0,0,0,0
1633940,555,1,0,0,0,0
1633948,549,1,0,0,0,0
1633956,547,1,0,0,0,0
1633964,550,1,0,0,0,0
1633972,553,1,0,0,0,0
1633980,553,1,0,0,0,0
1633988,543,1,0,0,0,0
1633996,553,1,0,0,0,0
1634004,554,1,0,0,0,0
1634012,552,1,0,0,0,0
1634020,554,1,0,0,0,0
1634028,552,1,0,0,0,0
1634036,552,1,0,0,0,0
1634044,552,1,0,0,0,0
1634052,555,1,0,0,0,0
1634060,561,1,0,0,0,0
1634068,560,1,0,0,0,0
1634076,569,1,0,0,0,0
1634084,562,1,0,0,0,0
1634092,555,1,0,0,0,0
1634100,555,1,0,0,0,0
1634108,552,1,0,0,0,0
1634116,547,1,0,0,0,0
1634124,547,1,0,0,0,0
1634132,546,1,0,0,0,0
1634140,547,1,0,0,0,0
1634148,546,1,0,0,0,0
1634156,546,1,0,0,0,0
1634164,516,1,0,0,0,0
1634172,448,1,0,0,0,0
1634180,366,1,0,0,0,0
1634188,452,1,0,0,0,0
1634196,758,1,0,0,0,0
1634204,897,1,0,0,0,0
1634212,636,1,0,0,0,0
1634220,674,1,0,0,0,0
1634228,726,1,0,0,0,0
1634236,621,1,0,0,0,0
1634244,524,1,0,0,0,0
1634252,512,1,0,0,0,0
1634260,509,1,0,0,0,0
1634268,508,1,0,0,0,0
1634276,507,1,0,0,0,0
1634284,505,1,0,0,0,0
1634292,506,1,0,0,0,0
1634300,507,1,0,0,0,0
1634308,502,1,0,0,0,0
1634316,507,1,0,0,0,0
1634324,506,1,0,0,0,0
1634332,502,1,0,0,0,0
1634340,509,1,0,0,0,0
1634348,510,1,0,0,0,0
1634356,508,1,0,0,0,0
1634364,519,1,0,0,0,0
1634372,523,1,0,0,0,0
1634380,528,1,0,0,0,0
1634388,528,1,0,0,0,0
1634396,538,1,0,0,0,0
1634404,543,1,0,0,0,0
1634412,552,1,0,0,0,0
1634420,562,1,0,0,0,0
1635213,509,1,0,0,0,0
1635221,513,1,0,0,0,0
1635229,506,1,0,0,0,0
1635237,507,1,0,0,0,0
1635245,499,1,0,0,0,0
1635253,498,1,0,0,0,0
1635261,508,1,0,0,0,0
1635269,501,1,0,0,0,0
1635277,502,1,0,0,0,0
1635285,499,1,0,0,0,0
1635293,505,1,0,0,0,0
1635301,508,1,0,0,0,0
1635309,502,1,0,0,0,0
1635317,511,1,0,0,0,0
1635325,513,1,0,0,0,0
1635333,518,1,0,0,0,0
1635341,524,1,0,0,0,0
1635349,522,1,0,0,0,0
1635357,530,1,0,0,0,0
1635365,537,1,0,0,0,0
1635373,543,1,0,0,0,0
1635381,556,1,0,0,0,0
1635389,562,1,0,0,0,0
1635397,572,1,0,0,0,0
1635405,580,1,0,0,0,0
1635413,584,1,0,0,0,0
1635421,588,1,0,0,0,0
1635429,585,1,0,0,0,0
1635437,579,1,0,0,0,0
1635445,567,1,0,0,0,0
1635453,555,1,0,0,0,0
1635461,545,1,0,0,0,0
1635469,532,1,0,0,0,0
1635477,529,1,0,0,0,0
1635485,528,1,0,0,0,0
1635493,521,1,0,0,0,0
1635501,521,1,0,0,0,0
1635509,523,1,0,0,0,0
1635517,524,1,0,0,0,0
1635525,519,1,0,0,0,0
1635533,519,1,0,0,0,0
1635541,524,1,0,0,0,0
1635549,521,1,0,0,0,0
1635557,523,1,0,0,0,0
1635565,519,1,0,0,0,0
1635573,518,1,0,0,0,0
1635581,522,1,0,0,0,0
1635589,517,1,0,0,0,0
1635597,517,1,0,0,0,0
1635605,521,1,0,0,0,0
1635613,521,1,0,0,0,0
1635621,526,1,0,0,0,0
1635629,524,1,0,0,0,0
1635637,525,1,0,0,0,0
1635645,521,1,0,0,0,0
1635653,525,1,0,0,0,0
1635661,535,1,0,0,0,0
1635669,528,1,0,0,0,0
1635677,532,1,0,0,0,0
1635685,533,1,0,0,0,0
1635693,534,1,0,0,0,0
1635701,534,1,0,0,0,0
1635709,538,1,0,0,0,0
1635717,537,1,0,0,0,0
1635725,535,1,0,0,0,0
1635733,542,1,0,0,0,0
1635741,542,1,0,0,0,0
1635749,535,1,0,0,0,0
1635757,546,1,0,0,0,0
1635765,547,1,0,0,0,0
1635773,546,1,0,0,0,0
1635781,544,1,0,0,0,0
1635789,534,1,0,0,0,0
1635797,547,1,0,0,0,0
1635805,547,1,0,0,0,0
1635813,543,1,0,0,0,0
1635821,547,1,0,0,0,0
1635829,537,1,0,0,0,0
1635837,542,1,0,0,0,0
1635845,549,1,0,0,0,0
1635853,545,1,0,0,0,0
1635861,548,1,0,0,0,0
1635869,542,1,0,0,0,0
1635877,541,1,0,0,0,0
1635885,541,1,0,0,0,0
1635893,545,1,0,0,0,0
1635901,546,1,0,0,0,0
1635909,542,1,0,0,0,0
1635917,545,1,0,0,0,0
1635925,542,1,0,0,0,0
1635933,545,1,0,0,0,0
1635941,547,1,0,0,0,0
1635949,561,1,0,0,0,0
1635957,569,1,0,0,0,0
1635965,555,1,0,0,0,0
1635973,546,1,0,0,0,0
1635981,547,1,0,0,0,0
1635989,540,1,0,0,0,0
1635997,543,1,0,0,0,0
1636005,541,1,0,0,0,0
1636013,541,1,0,0,0,0
1636021,542,1,0,0,0,0
1636029,534,1,0,0,0,0
1636037,519,1,0,0,0,0
1636045,470,1,0,0,0,0
1636053,377,1,0,0,0,0
1636061,399,1,0,0,0,0
1636069,633,1,0,0,0,0
1636077,917,1,0,0,0,0
1636085,687,1,0,0,0,0
1636093,585,1,0,0,0,0
1636101,714,1,0,0,0,0
1636109,669,1,0,0,0,0
1636117,556,1,0,0,0,0
1636125,514,1,0,0,0,0
1636133,508,1,0,0,0,0
1636141,506,1,0,0,0,0
1636149,501,1,0,0,0,0
1636157,505,1,0,0,0,0
1636165,506,1,0,0,0,0
1636173,506,1,0,0,0,0
1636181,508,1,0,0,0,0
1636189,506,1,0,0,0,0
1636197,507,1,0,0,0,0
1636205,505,1,0,0,0,0
1636213,509,1,0,0,0,0
1636221,516,1,0,0,0,0
1636229,513,1,0,0,0,0
1636237,520,1,0,0,0,0
1636245,522,1,0,0,0,0
1636253,523,1,0,0,0,0
1636261,532,1,0,0,0,0
1636269,535,1,0,0,0,0
1636277,545,1,0,0,0,0
1636285,552,1,0,0,0,0
1636293,560,1,0,0,0,0
1636301,572,1,0,0,0,0
1636309,576,1,0,0,0,0
1636317,585,1,0,0,0,0
1636325,590,1,0,0,0,0
1636333,594,1,0,0,0,0
1636341,590,1,0,0,0,0
1636349,586,1,0,0,0,0
1636357,583,1,0,0,0,0
1636365,562,1,0,0,0,0
1636373,547,1,0,0,0,0
1636381,542,1,0,0,0,0
1636389,532,1,0,0,0,0
1636397,525,1,0,0,0,0
1636405,521,1,0,0,0,0
1636413,526,1,0,0,0,0
1636421,523,1,0,0,0,0
1636429,517,1,0,0,0,0
1636437,525,1,0,0,0,0
1636445,519,1,0,0,0,0
1636453,518,1,0,0,0,0
1636461,525,1,0,0,0,0
1636470,521,1,0,0,0,0
1636478,520,1,0,0,0,0
1636486,519,1,0,0,0,0
1636494,519,1,0,0,0,0
1636502,521,1,0,0,0,0
1636510,528,1,0,0,0,0
1636518,526,1,0,0,0,0
1636526,522,1,0,0,0,0
1636534,525,1,0,0,0,0
1636542,532,1,0,0,0,0
1636550,532,1,0,0,0,0
1636558,532,1,0,0,0,0
1636566,530,1,0,0,0,0
1636574,535,1,0,0,0,0
1636582,540,1,0,0,0,0
1636590,535,1,0,0,0,0
1636598,540,1,0,0,0,0
1636606,543,1,0,0,0,0
1636614,543,1,0,0,0,0
1636622,546,1,0,0,0,0
1636630,552,1,0,0,0,0
1636638,550,1,0,0,0,0
1636646,541,1,0,0,0,0
1636654,542,1,0,0,0,0
1636662,552,1,0,0,0,0
1636670,547,1,0,0,0,0
1636678,547,1,0,0,0,0
1636686,549,1,0,0,0,0
1636694,550,1,0,0,0,0
1636702,553,1,0,0,0,0
1636710,552,1,0,0,0,0
1636718,556,1,0,0,0,0
1636726,547,1,0,0,0,0
1636734,553,1,0,0,0,0
1636742,556,1,0,0,0,0
1636750,552,1,0,0,0,0
1636758,558,1,0,0,0,0
1636766,546,1,0,0,0,0
1636774,545,1,0,0,0,0
1636782,555,1,0,0,0,0
1636790,553,1,0,0,0,0
1636798,552,1,0,0,0,0
1636806,547,1,0,0,0,0
1636814,549,1,0,0,0,0
1636822,555,1,0,0,0,0
1636830,553,1,0,0,0,0
1636838,549,1,0,0,0,0
1636846,543,1,0,0,0,0
1636854,547,1,0,0,0,0
1636862,550,1,0,0,0,0
1636870,547,1,0,0,0,0
1636878,555,1,0,0,0,0
1636886,553,1,0,0,0,0
1636894,567,1,0,0,0,0
1636902,568,1,0,0,0,0
1636910,556,1,0,0,0,0
1636918,559,1,0,0,0,0
1636926,555,1,0,0,0,0
1636934,553,1,0,0,0,0
1636942,550,1,0,0,0,0
1636950,545,1,0,0,0,0
1636958,552,1,0,0,0,0
1636966,547,1,0,0,0,0
1636974,547,1,0,0,0,0
1636982,536,1,0,0,0,0
1636990,496,1,0,0,0,0
1636998,399,1,0,0,0,0
1637006,353,1,0,0,0,0
1637014,519,1,0,0,0,0
1637022,870,1,0,0,0,0
1637030,830,1,0,0,0,0
1637038,642,1,0,0,0,0
1637046,740,1,0,0,0,0
1637054,712,1,0,0,0,0
1637062,578,1,0,0,0,0
1637070,518,1,0,0,0,0
1637078,514,1,0,0,0,0
1637086,501,1,0,0,0,0
1637094,504,1,0,0,0,0
1637102,506,1,0,0,0,0
1637110,502,1,0,0,0,0
1637118,500,1,0,0,0,0
1637126,498,1,0,0,0,0
1637134,505,1,0,0,0,0
1637142,508,1,0,0,0,0
1637150,502,1,0,0,0,0
1637158,509,1,0,0,0,0
1637166,504,1,0,0,0,0
1637174,508,1,0,0,0,0
1637182,514,1,0,0,0,0
1637190,516,1,0,0,0,0
1637198,528,1,0,0,0,0
1637206,524,1,0,0,0,0
1637214,525,1,0,0,0,0
1637222,533,1,0,0,0,0
1637230,542,1,0,0,0,0
1637238,553,1,0,0,0,0
1637246,552,1,0,0,0,0
1637254,568,1,0,0,0,0
1637262,580,1,0,0,0,0
1637270,581,1,0,0,0,0
1637278,589,1,0,0,0,0
1637286,581,1,0,0,0,0
1637294,583,1,0,0,0,0
1637302,577,1,0,0,0,0
1637310,562,1,0,0,0,0
1637318,553,1,0,0,0,0
1637326,543,1,0,0,0,0
1637334,531,1,0,0,0,0
1637342,529,1,0,0,0,0
1637350,523,1,0,0,0,0
1637358,524,1,0,0,0,0
1637366,523,1,0,0,0,0
1637374,521,1,0,0,0,0
1637382,525,1,0,0,0,0
1637390,523,1,0,0,0,0
1637398,525,1,0,0,0,0
1637406,522,1,0,0,0,0
1637414,522,1,0,0,0,0
1637422,523,1,0,0,0,0
1637430,523,1,0,0,0,0
1637438,523,1,0,0,0,0
1637446,516,1,0,0,0,0
1637454,523,1,0,0,0,0
1637462,521,1,0,0,0,0
1637470,521,1,0,0,0,0
1637478,521,1,0,0,0,0
1637486,519,1,0,0,0,0
1637494,519,1,0,0,0,0
1637502,526,1,0,0,0,0
1637510,526,1,0,0,0,0
1637518,529,1,0,0,0,0
1637526,522,1,0,0,0,0
1637534,528,1,0,0,0,0
1637542,530,1,0,0,0,0
1637550,528,1,0,0,0,0
1637558,535,1,0,0,0,0
1637566,533,1,0,0,0,0
1637574,536,1,0,0,0,0
1637582,540,1,0,0,0,0
1637590,537,1,0,0,0,0
1637598,541,1,0,0,0,0
1637606,538,1,0,0,0,0
1637614,540,1,0,0,0,0
1637622,542,1,0,0,0,0
1637630,542,1,0,0,0,0
1637638,543,1,0,0,0,0
1637646,541,1,0,0,0,0
1637654,542,1,0,0,0,0
1637662,538,1,0,0,0,0
1637670,537,1,0,0,0,0
1637678,541,1,0,0,0,0
1637686,536,1,0,0,0,0
1637694,542,1,0,0,0,0
1637702,542,1,0,0,0,0
1637710,543,1,0,0,0,0
1637718,542,1,0,0,0,0
1637726,536,1,0,0,0,0
1637734,541,1,0,0,0,0
1637742,545,1,0,0,0,0
1637750,540,1,0,0,0,0
1637758,542,1,0,0,0,0
1637766,541,1,0,0,0,0
1637774,541,1,0,0,0,0
1637782,542,1,0,0,0,0
1637791,541,1,0,0,0,0
1637799,538,1,0,0,0,0
1637807,538,1,0,0,0,0
1637815,543,1,0,0,0,0
1637823,543,1,0,0,0,0
1637831,541,1,0,0,0,0
1637839,547,1,0,0,0,0
1637847,553,1,0,0,0,0
1637855,561,1,0,0,0,0
1637863,567,1,0,0,0,0
1637871,554,1,0,0,0,0
1637879,549,1,0,0,0,0
1637887,542,1,0,0,0,0
1637895,544,1,0,0,0,0
1637903,549,1,0,0,0,0
1637911,542,1,0,0,0,0
1637919,547,1,0,0,0,0
1637927,546,1,0,0,0,0
1637935,542,1,0,0,0,0
1637943,517,1,0,0,0,0
1637951,456,1,0,0,0,0
1637959,367,1,0,0,0,0
1637967,410,1,0,0,0,0
1637975,686,1,0,0,0,0
1637983,914,1,0,0,0,0
1637991,661,1,0,0,0,0
1637999,639,1,0,0,0,0
1638007,728,1,0,0,0,0
1638015,646,1,0,0,0,0
1638023,537,1,0,0,0,0
1638031,508,1,0,0,0,0
1638039,507,1,0,0,0,0
1638047,502,1,0,0,0,0
1638055,497,1,0,0,0,0
1638063,498,1,0,0,0,0
1638071,499,1,0,0,0,0
1638079,505,1,0,0,0,0
1638087,495,1,0,0,0,0
1638095,500,1,0,0,0,0
1638103,504,1,0,0,0,0
1638111,506,1,0,0,0,0
1638119,512,1,0,0,0,0
1638127,505,1,0,0,0,0
1638135,509,1,0,0,0,0
1638143,519,1,0,0,0,0
1638151,517,1,0,0,0,0
1638159,526,1,0,0,0,0
1638167,525,1,0,0,0,0
1638175,531,1,0,0,0,0
1638183,535,1,0,0,0,0
1638191,545,1,0,0,0,0
1638199,560,1,0,0,0,0
1638207,569,1,0,0,0,0
1638215,580,1,0,0,0,0
1638223,581,1,0,0,0,0
1638231,584,1,0,0,0,0
1638239,594,1,0,0,0,0
1638247,588,1,0,0,0,0
1638255,586,1,0,0,0,0
1638263,574,1,0,0,0,0
1638271,553,1,0,0,0,0
1638279,549,1,0,0,0,0
1638287,538,1,0,0,0,0
1638295,530,1,0,0,0,0
1638303,525,1,0,0,0,0
1638311,522,1,0,0,0,0
1638319,526,1,0,0,0,0
1638327,521,1,0,0,0,0
1638335,521,1,0,0,0,0
1638343,523,1,0,0,0,0
1638351,514,1,0,0,0,0
1638359,525,1,0,0,0,0
1638367,525,1,0,0,0,0
1638375,525,1,0,0,0,0
1638383,521,1,0,0,0,0
1638391,519,1,0,0,0,0
1638399,525,1,0,0,0,0
1638407,523,1,0,0,0,0
1638415,523,1,0,0,0,0
1638423,525,1,0,0,0,0
1638431,526,1,0,0,0,0
1638439,530,1,0,0,0,0
1638447,526,1,0,0,0,0
1638455,532,1,0,0,0,0
1638463,532,1,0,0,0,0
1638471,532,1,0,0,0,0
1638479,540,1,0,0,0,0
1638487,541,1,0,0,0,0
1638495,537,1,0,0,0,0
1638503,540,1,0,0,0,0
1638511,541,1,0,0,0,0
1638519,543,1,0,0,0,0
1638527,537,1,0,0,0,0
1638535,544,1,0,0,0,0
1638543,550,1,0,0,0,0
1638551,547,1,0,0,0,0
1638559,555,1,0,0,0,0
1638567,547,1,0,0,0,0
1638575,552,1,0,0,0,0
1638583,554,1,0,0,0,0
1638591,547,1,0,0,0,0
1638599,554,1,0,0,0,0
1638607,547,1,0,0,0,0
1638615,554,1,0,0,0,0
1638623,552,1,0,0,0,0
1638631,553,1,0,0,0,0
1638639,555,1,0,0,0,0
1638647,556,1,0,0,0,0
1638655,554,1,0,0,0,0
1638663,553,1,0,0,0,0
1638671,555,1,0,0,0,0
1638679,561,1,0,0,0,0
1638687,556,1,0,0,0,0
1638695,555,1,0,0,0,0
1638703,554,1,0,0,0,0
1638711,549,1,0,0,0,0
1638719,555,1,0,0,0,0
1638727,550,1,0,0,0,0
1638735,555,1,0,0,0,0
1638743,556,1,0,0,0,0
1638751,561,1,0,0,0,0
1638759,562,1,0,0,0,0
1638767,566,1,0,0,0,0
1638775,571,1,0,0,0,0
1638783,570,1,0,0,0,0
1638791,561,1,0,0,0,0
1638799,557,1,0,0,0,0
1638807,554,1,0,0,0,0
1638815,554,1,0,0,0,0
1638823,547,1,0,0,0,0
1638831,546,1,0,0,0,0
1638839,550,1,0,0,0,0
1638847,545,1,0,0,0,0
1638855,546,1,0,0,0,0
1638863,525,1,0,0,0,0
1638871,474,1,0,0,0,0
1638879,378,1,0,0,0,0
1638887,394,1,0,0,0,0
1638895,645,1,0,0,0,0
1638903,929,1,0,0,0,0
1638911,715,1,0,0,0,0
1638919,654,1,0,0,0,0
1638927,736,1,0,0,0,0
1638935,664,1,0,0,0,0
1638943,546,1,0,0,0,0
1638951,514,1,0,0,0,0
1638959,512,1,0,0,0,0
1638967,504,1,0,0,0,0
1638975,502,1,0,0,0,0
1638983,502,1,0,0,0,0
1638991,508,1,0,0,0,0
1638999,509,1,0,0,0,0
1639007,507,1,0,0,0,0
1639015,514,1,0,0,0,0
1639023,511,1,0,0,0,0
1639031,508,1,0,0,0,0
1639039,514,1,0,0,0,0
1639047,511,1,0,0,0,0
1639055,514,1,0,0,0,0
1639063,518,1,0,0,0,0
1639071,521,1,0,0,0,0
1639079,528,1,0,0,0,0
1639087,526,1,0,0,0,0
1639095,533,1,0,0,0,0
1639103,537,1,0,0,0,0
1639111,545,1,0,0,0,0
1639119,555,1,0,0,0,0
1639127,566,1,0,0,0,0
1639135,576,1,0,0,0,0
1639143,584,1,0,0,0,0
1639151,588,1,0,0,0,0
1639159,591,1,0,0,0,0
1639167,588,1,0,0,0,0
1639175,586,1,0,0,0,0
1639183,573,1,0,0,0,0
1639192,557,1,0,0,0,0
1639200,550,1,0,0,0,0
1639208,536,1,0,0,0,0
1639216,533,1,0,0,0,0
1639224,528,1,0,0,0,0
1639232,524,1,0,0,0,0
1639240,528,1,0,0,0,0
1639248,524,1,0,0,0,0
1639256,528,1,0,0,0,0
1639264,525,1,0,0,0,0
1639272,522,1,0,0,0,0
1639280,525,1,0,0,0,0
1639288,522,1,0,0,0,0
1639296,525,1,0,0,0,0
1639304,523,1,0,0,0,0
1639312,522,1,0,0,0,0
1639320,523,1,0,0,0,0
1639328,521,1,0,0,0,0
1639336,528,1,0,0,0,0
1639344,523,1,0,0,0,0
1639352,521,1,0,0,0,0
1639360,526,1,0,0,0,0
1639368,523,1,0,0,0,0
1639376,534,1,0,0,0,0
1639384,532,1,0,0,0,0
1639392,530,1,0,0,0,0
1639400,534,1,0,0,0,0
1639408,532,1,0,0,0,0
1639416,536,1,0,0,0,0
1639424,540,1,0,0,0,0
1639432,536,1,0,0,0,0
1639440,541,1,0,0,0,0
1639448,540,1,0,0,0,0
1639456,545,1,0,0,0,0
1639464,545,1,0,0,0,0
1639472,545,1,0,0,0,0
1639480,545,1,0,0,0,0
1639488,547,1,0,0,0,0
1639496,553,1,0,0,0,0
1639504,546,1,0,0,0,0
1639512,553,1,0,0,0,0
1639520,554,1,0,0,0,0
1639528,544,1,0,0,0,0
1639536,546,1,0,0,0,0
1639544,546,1,0,0,0,0
1639552,554,1,0,0,0,0
1639560,552,1,0,0,0,0
1639568,542,1,0,0,0,0
1639576,547,1,0,0,0,0
1639584,549,1,0,0,0,0
1639592,550,1,0,0,0,0
1639600,550,1,0,0,0,0
1639608,546,1,0,0,0,0
1639616,548,1,0,0,0,0
1639624,543,1,0,0,0,0
1639632,543,1,0,0,0,0
1639640,546,1,0,0,0,0
1639648,545,1,0,0,0,0
1639656,549,1,0,0,0,0
1639664,541,1,0,0,0,0
1639672,541,1,0,0,0,0
1639680,543,1,0,0,0,0
1639688,546,1,0,0,0,0
1639696,548,1,0,0,0,0
1639704,549,1,0,0,0,0
1639712,543,1,0,0,0,0
1639720,553,1,0,0,0,0
1639728,547,1,0,0,0,0
1639736,553,1,0,0,0,0
1639744,562,1,0,0,0,0
1639752,569,1,0,0,0,0
1639760,560,1,0,0,0,0
1639768,557,1,0,0,0,0
1639776,550,1,0,0,0,0
1639784,544,1,0,0,0,0
1639792,545,1,0,0,0,0
1639800,547,1,0,0,0,0
1639808,543,1,0,0,0,0
1639816,546,1,0,0,0,0
1639824,542,1,0,0,0,0
1639832,519,1,0,0,0,0
1639840,474,1,0,0,0,0
1639848,366,1,0,0,0,0
1639856,374,1,0,0,0,0
1639864,590,1,0,0,0,0
1639872,908,1,0,0,0,0
1639880,750,1,0,0,0,0
1639888,648,1,0,0,0,0
1639896,744,1,0,0,0,0
1639904,664,1,0,0,0,0
1639912,542,1,0,0,0,0
1639920,509,1,0,0,0,0
1639928,497,1,0,0,0,0
1639936,499,1,0,0,0,0
1639944,493,1,0,0,0,0
1639952,497,1,0,0,0,0
1639960,499,1,0,0,0,0
1639968,490,1,0,0,0,0
1639976,502,1,0,0,0,0
1639984,496,1,0,0,0,0
1639992,497,1,0,0,0,0
1640000,499,1,0,0,0,0
1640008,499,1,0,0,0,0
1640016,500,1,0,0,0,0
1640024,505,1,0,0,0,0
1640032,506,1,0,0,0,0
1640040,512,1,0,0,0,0
1640048,513,1,0,0,0,0
1640056,526,1,0,0,0,0
1640064,528,1,0,0,0,0
1640072,533,1,0,0,0,0
1640080,541,1,0,0,0,0
1640088,550,1,0,0,0,0
1640096,560,1,0,0,0,0
1640104,567,1,0,0,0,0
1640112,579,1,0,0,0,0
1640120,586,1,0,0,0,0
1640128,580,1,0,0,0,0
1640136,588,1,0,0,0,0
1640144,582,1,0,0,0,0
1640152,569,1,0,0,0,0
1640160,558,1,0,0,0,0
1640168,546,1,0,0,0,0
1640176,538,1,0,0,0,0
1640184,533,1,0,0,0,0
1640192,523,1,0,0,0,0
1640200,525,1,0,0,0,0
1640208,524,1,0,0,0,0
1640216,522,1,0,0,0,0
1640224,521,1,0,0,0,0
1640232,521,1,0,0,0,0
1640240,522,1,0,0,0,0
1640248,523,1,0,0,0,0
1640256,524,1,0,0,0,0
1640264,516,1,0,0,0,0
1640272,514,1,0,0,0,0
1640280,519,1,0,0,0,0
1640288,517,1,0,0,0,0
1640296,522,1,0,0,0,0
1640304,519,1,0,0,0,0
1640312,522,1,0,0,0,0
1640320,525,1,0,0,0,0
1640328,525,1,0,0,0,0
1640336,532,1,0,0,0,0
1640344,522,1,0,0,0,0
1640352,526,1,0,0,0,0
1640360,533,1,0,0,0,0
1640368,532,1,0,0,0,0
1640376,534,1,0,0,0,0
1640384,532,1,0,0,0,0
1640392,537,1,0,0,0,0
1640400,543,1,0,0,0,0
1640408,541,1,0,0,0,0
1640416,541,1,0,0,0,0
1640424,540,1,0,0,0,0
1640432,543,1,0,0,0,0
1640440,543,1,0,0,0,0
1640448,547,1,0,0,0,0
1640456,549,1,0,0,0,0
1640464,543,1,0,0,0,0
1640472,546,1,0,0,0,0
1640480,546,1,0,0,0,0
1640488,542,1,0,0,0,0
1640496,547,1,0,0,0,0
1640504,547,1,0,0,0,0
1640512,547,1,0,0,0,0
1640520,547,1,0,0,0,0
1640528,547,1,0,0,0,0
1640536,550,1,0,0,0,0
1640544,547,1,0,0,0,0
1640552,553,1,0,0,0,0
1640560,552,1,0,0,0,0
1640568,547,1,0,0,0,0
1640576,549,1,0,0,0,0
1640584,547,1,0,0,0,0
1640592,552,1,0,0,0,0
1640600,552,1,0,0,0,0
1640609,545,1,0,0,0,0
1640617,552,1,0,0,0,0
1640625,549,1,0,0,0,0
1640633,555,1,0,0,0,0
1640641,562,1,0,0,0,0
1640649,564,1,0,0,0,0
