timestamp_ms,value,lead_ok
181752,572,1
181756,581,1
181760,584,1
181764,590,1
181768,595,1
181772,595,1
181776,598,1
181780,607,1
181784,620,1
181788,627,1
181792,630,1
181796,639,1
181800,646,1
181804,650,1
181808,656,1
181812,663,1
181816,669,1
181820,672,1
181824,667,1
181828,665,1
181832,661,1
181836,658,1
181840,649,1
181844,632,1
181848,618,1
181852,606,1
181856,591,1
181860,576,1
181864,561,1
181868,549,1
181872,538,1
181876,523,1
181880,512,1
181884,507,1
181888,508,1
181892,508,1
181896,506,1
181900,501,1
181904,499,1
181908,498,1
181912,499,1
181916,500,1
181920,500,1
181924,497,1
181928,495,1
181932,499,1
181936,501,1
181940,499,1
181944,497,1
181948,495,1
181952,495,1
181956,496,1
181960,496,1
181964,500,1
181968,506,1
181972,505,1
181976,504,1
181980,498,1
181984,499,1
181988,508,1
181992,511,1
181996,506,1
182000,500,1
182004,496,1
182008,497,1
182012,501,1
182016,506,1
182020,504,1
182024,500,1
182028,506,1
182032,509,1
182036,507,1
182040,506,1
182044,508,1
182048,512,1
182052,513,1
182056,514,1
182060,516,1
182064,512,1
182068,505,1
182072,507,1
182076,513,1
182080,512,1
182084,509,1
182088,510,1
182092,513,1
182096,513,1
182100,508,1
182104,508,1
182108,512,1
182112,513,1
182116,513,1
182120,513,1
182124,511,1
182128,512,1
182132,514,1
182136,517,1
182140,519,1
182144,519,1
182148,516,1
182152,511,1
182156,508,1
182160,512,1
182164,517,1
182168,521,1
182172,522,1
182176,522,1
182180,521,1
182184,517,1
182188,516,1
182192,518,1
182196,522,1
182200,523,1
182204,523,1
182208,525,1
182212,535,1
182216,542,1
182220,541,1
182224,541,1
182228,546,1
182232,562,1
182236,570,1
182240,572,1
182244,571,1
182248,566,1
182252,556,1
182256,547,1
182260,541,1
182264,532,1
182268,526,1
182272,523,1
182276,521,1
182280,514,1
182284,508,1
182288,505,1
182292,505,1
182296,505,1
182300,504,1
182304,502,1
182308,504,1
182312,506,1
182316,506,1
182320,504,1
182324,502,1
182328,502,1
182332,501,1
182336,499,1
182340,502,1
182344,509,1
182348,513,1
182352,510,1
182356,508,1
182360,506,1
182364,500,1
182368,483,1
182372,433,1
182376,338,1
182380,242,1
182384,195,1
182388,233,1
182392,401,1
182396,688,1
182400,1000,1
182404,1024,1
182408,1024,1
182412,1017,1
182416,842,1
182420,601,1
182424,422,1
182428,330,1
182432,326,1
182436,355,1
182440,404,1
182444,454,1
182448,485,1
182452,500,1
182456,506,1
182460,506,1
182464,500,1
182468,497,1
182472,504,1
182476,511,1
182480,517,1
182484,518,1
182488,518,1
182492,519,1
182496,521,1
182500,522,1
182504,525,1
182508,526,1
182512,530,1
182516,533,1
182520,534,1
182524,537,1
182528,542,1
182532,545,1
182536,547,1
182540,550,1
182544,553,1
182548,554,1
182552,561,1
182556,567,1
182560,569,1
182564,571,1
182568,579,1
182572,588,1
182576,596,1
182580,601,1
182584,603,1
182588,610,1
182592,620,1
182596,627,1
182600,633,1
182604,639,1
182608,642,1
182612,645,1
182616,649,1
182620,648,1
182624,646,1
182628,643,1
182632,637,1
182636,627,1
182640,618,1
182644,606,1
182648,589,1
182652,570,1
182656,556,1
182660,546,1
182664,536,1
182668,525,1
182672,513,1
182676,505,1
182680,501,1
182684,500,1
182688,497,1
182692,495,1
182696,494,1
182700,489,1
182704,487,1
182708,484,1
182712,486,1
182716,487,1
182720,488,1
182724,488,1
182728,488,1
182732,488,1
182736,488,1
182740,484,1
182744,483,1
182748,487,1
182752,493,1
182756,494,1
182760,488,1
182764,487,1
182768,488,1
182772,490,1
182776,489,1
182780,489,1
182784,493,1
182788,494,1
182792,495,1
182796,495,1
182800,493,1
182804,493,1
182808,489,1
182812,488,1
182816,494,1
182820,498,1
182824,497,1
182828,494,1
182832,494,1
182836,497,1
182840,499,1
182844,499,1
182848,497,1
182852,499,1
182856,501,1
182860,502,1
182864,499,1
182868,496,1
182872,498,1
182877,502,1
182881,506,1
182885,505,1
183881,519,1
183885,522,1
183889,522,1
183893,520,1
183897,518,1
183901,516,1
183905,513,1
183909,497,1
183901,516,1
183905,513,1
183909,497,1
183901,516,1
183905,513,1
183909,497,1
183913,440,1
183917,336,1
183921,240,1
183925,205,1
183929,259,1
183933,448,1
183937,742,1
183941,1024,1
183945,1024,1
183949,1024,1
183953,1024,1
183957,855,1
183961,609,1
183965,438,1
183969,367,1
183973,375,1
183977,400,1
183981,442,1
183985,480,1
183989,505,1
183993,518,1
183997,519,1
184001,513,1
184005,507,1
184009,510,1
184013,514,1
184017,513,1
184021,516,1
184025,526,1
184029,542,1
184033,546,1
184037,543,1
184041,536,1
184045,535,1
184049,542,1
184053,549,1
184057,553,1
184061,553,1
184065,555,1
184069,556,1
184073,557,1
184077,561,1
184081,566,1
184085,566,1
184089,567,1
184093,570,1
184097,577,1
184101,585,1
184105,592,1
184109,600,1
184113,603,1
184117,606,1
184121,608,1
184125,616,1
184129,626,1
184133,630,1
184137,638,1
184141,645,1
184145,649,1
184149,652,1
184153,655,1
184157,654,1
184161,654,1
184165,656,1
184169,655,1
184173,648,1
184177,639,1
184181,627,1
184185,615,1
184189,601,1
184193,586,1
184197,568,1
184201,555,1
184205,546,1
184209,536,1
184213,526,1
184217,518,1
184221,514,1
184225,514,1
184229,513,1
184233,508,1
184237,500,1
184241,496,1
184245,498,1
184249,504,1
184253,502,1
184257,500,1
184261,501,1
184265,505,1
184269,504,1
184273,500,1
184277,497,1
184281,497,1
184285,498,1
184289,495,1
184293,496,1
184297,500,1
184301,506,1
184305,507,1
184309,507,1
184313,505,1
184317,504,1
184321,505,1
184325,506,1
184329,505,1
184333,502,1
184337,502,1
184341,506,1
184345,509,1
184349,512,1
184353,509,1
184357,508,1
184361,508,1
184365,511,1
184369,513,1
184373,514,1
184377,513,1
184381,509,1
184385,513,1
184389,516,1
184393,513,1
184397,513,1
184401,518,1
184405,521,1
184409,520,1
184413,516,1
184417,514,1
184421,513,1
184425,513,1
184429,518,1
184433,523,1
184437,524,1
184441,523,1
184445,521,1
184449,519,1
184453,519,1
184457,519,1
184461,518,1
184465,518,1
184469,518,1
184473,522,1
184477,525,1
184481,525,1
184485,522,1
184489,520,1
184493,521,1
184497,518,1
184501,520,1
184505,528,1
184509,533,1
184513,532,1
184517,525,1
184521,523,1
184525,528,1
184529,529,1
184533,531,1
184537,536,1
184541,541,1
184545,538,1
184549,538,1
184553,542,1
184557,545,1
184561,553,1
184565,567,1
184569,579,1
184573,584,1
184577,584,1
184581,579,1
184585,567,1
184589,560,1
184593,556,1
184597,549,1
184601,542,1
184605,532,1
184609,525,1
184613,521,1
184617,513,1
184621,509,1
184625,512,1
184629,513,1
184633,514,1
184637,509,1
184641,507,1
184645,507,1
184649,508,1
184653,509,1
184657,509,1
184661,512,1
184665,516,1
184669,514,1
184673,509,1
184677,509,1
184681,516,1
184685,521,1
184689,521,1
184693,517,1
184697,512,1
184701,495,1
184705,437,1
184709,332,1
184713,240,1
184717,207,1
184721,266,1
184725,461,1
184729,754,1
184733,1024,1
184737,1024,1
184741,1024,1
184745,1016,1
184749,828,1
184753,591,1
184757,417,1
184761,350,1
184765,356,1
184769,392,1
184773,442,1
184777,481,1
184781,507,1
184785,519,1
184789,522,1
184793,519,1
184797,513,1
184801,514,1
184805,519,1
184809,523,1
184813,528,1
184817,531,1
184821,529,1
184825,529,1
184829,529,1
184833,529,1
184837,536,1
184841,543,1
184845,546,1
184849,546,1
184853,546,1
184857,545,1
184861,552,1
184865,557,1
184869,562,1
184873,564,1
184877,566,1
184881,567,1
184885,570,1
184889,574,1
184893,581,1
184897,586,1
184901,586,1
184905,591,1
184909,602,1
184913,610,1
184917,618,1
184921,624,1
184925,629,1
184929,638,1
184933,644,1
184937,648,1
184941,646,1
184945,649,1
184949,654,1
184953,657,1
184957,656,1
184961,648,1
184965,640,1
184969,633,1
184974,626,1
184978,614,1
184982,597,1
184986,581,1
184990,570,1
184994,561,1
184998,547,1
185002,541,1
185006,532,1
185010,522,1
185014,514,1
185018,506,1
185022,505,1
185026,505,1
185030,506,1
185034,506,1
185038,502,1
185042,495,1
185046,490,1
185050,496,1
185054,504,1
185058,505,1
185062,502,1
185066,499,1
185070,501,1
185074,500,1
185078,499,1
185082,498,1
185086,499,1
185090,495,1
185094,493,1
185098,496,1
185102,497,1
185106,499,1
185110,499,1
185114,499,1
185118,502,1
185122,502,1
185126,498,1
185130,500,1
185134,507,1
185138,512,1
185142,512,1
185146,509,1
185150,508,1
185154,510,1
185158,512,1
185162,508,1
185166,508,1
185170,508,1
185174,508,1
185178,508,1
185182,508,1
185186,504,1
185190,502,1
185194,509,1
185198,516,1
185202,514,1
185206,512,1
185210,508,1
185214,507,1
185218,506,1
185222,504,1
185226,504,1
185230,507,1
185234,512,1
185238,507,1
185242,500,1
185246,500,1
185250,505,1
185254,508,1
185258,511,1
185262,509,1
185266,509,1
185270,508,1
185274,508,1
185278,509,1
185282,507,1
185286,502,1
185290,498,1
185294,502,1
185298,506,1
185302,507,1
185306,507,1
185310,507,1
185314,505,1
185318,504,1
185322,505,1
185326,505,1
185330,501,1
185334,502,1
185338,502,1
185342,505,1
185346,509,1
185350,513,1
185354,516,1
185358,516,1
185362,516,1
185366,518,1
185370,523,1
185374,536,1
185378,544,1
185382,545,1
185386,543,1
185390,534,1
185394,523,1
185398,514,1
185402,502,1
185406,496,1
185410,494,1
185414,489,1
185418,487,1
185422,476,1
185426,468,1
185430,465,1
185434,463,1
185438,459,1
185442,454,1
185446,452,1
185450,451,1
185454,451,1
185458,449,1
185462,446,1
185466,440,1
185470,440,1
185474,440,1
185478,440,1
185482,441,1
185486,441,1
185490,440,1
185494,438,1
185498,437,1
185502,430,1
185506,416,1
185510,384,1
185514,310,1
185518,205,1
185522,128,1
185526,133,1
185530,252,1
185534,496,1
185538,793,1
185542,1024,1
185546,1024,1
185550,907,1
