timestamp_ms,value,lead_ok,ax100,ay100,az100,motion_flag
1608417,546,1,0,0,0,0
1608425,550,1,0,0,0,0
1608433,547,1,0,0,0,0
1608441,547,1,0,0,0,0
1608449,555,1,0,0,0,0
1608457,549,1,0,0,0,0
1608465,553,1,0,0,0,0
1608473,548,1,0,0,0,0
1608481,554,1,0,0,0,0
1608489,555,1,0,0,0,0
1608497,549,1,0,0,0,0
1608505,555,1,0,0,0,0
1608513,552,1,0,0,0,0
1608521,562,1,0,0,0,0
1608529,572,1,0,0,0,0
1608537,566,1,0,0,0,0
1608545,561,1,0,0,0,0
1608553,553,1,0,0,0,0
1608561,554,1,0,0,0,0
1608569,556,1,0,0,0,0
1608577,550,1,0,0,0,0
1608585,552,1,0,0,0,0
1608593,549,1,0,0,0,0
1608601,547,1,0,0,0,0
1608609,541,1,0,0,0,0
1608617,497,1,0,0,0,0
1608625,403,1,0,0,0,0
1608633,353,1,0,0,0,0
1608641,507,1,0,0,0,0
1608649,848,1,0,0,0,0
1608657,829,1,0,0,0,0
1608665,624,1,0,0,0,0
1608673,729,1,0,0,0,0
1608681,716,1,0,0,0,0
1608689,594,1,0,0,0,0
1608697,522,1,0,0,0,0
1608705,509,1,0,0,0,0
1608713,504,1,0,0,0,0
1608721,502,1,0,0,0,0
1608729,502,1,0,0,0,0
1608737,505,1,0,0,0,0
1608745,508,1,0,0,0,0
1608753,506,1,0,0,0,0
1608761,504,1,0,0,0,0
1608769,514,1,0,0,0,0
1608777,508,1,0,0,0,0
1608785,511,1,0,0,0,0
1608793,511,1,0,0,0,0
1608801,511,1,0,0,0,0
1608809,518,1,0,0,0,0
1608817,516,1,0,0,0,0
1608825,522,1,0,0,0,0
1608833,525,1,0,0,0,0
1608841,528,1,0,0,0,0
1608849,538,1,0,0,0,0
1608857,543,1,0,0,0,0
1608865,554,1,0,0,0,0
1608873,562,1,0,0,0,0
1608881,572,1,0,0,0,0
1608889,584,1,0,0,0,0
1608897,579,1,0,0,0,0
1608905,590,1,0,0,0,0
1608913,586,1,0,0,0,0
1608921,576,1,0,0,0,0
1608929,570,1,0,0,0,0
1608937,558,1,0,0,0,0
1608945,547,1,0,0,0,0
1608953,534,1,0,0,0,0
1608961,529,1,0,0,0,0
1608969,531,1,0,0,0,0
1608977,522,1,0,0,0,0
1608985,521,1,0,0,0,0
1608993,522,1,0,0,0,0
1609001,522,1,0,0,0,0
1609009,526,1,0,0,0,0
1609017,519,1,0,0,0,0
1609025,520,1,0,0,0,0
1609033,518,1,0,0,0,0
1609041,518,1,0,0,0,0
1609049,522,1,0,0,0,0
1609057,517,1,0,0,0,0
1609065,519,1,0,0,0,0
1609073,521,1,0,0,0,0
1609081,519,1,0,0,0,0
1609089,521,1,0,0,0,0
1609097,521,1,0,0,0,0
1609105,524,1,0,0,0,0
1609113,526,1,0,0,0,0
1609121,523,1,0,0,0,0
1609129,526,1,0,0,0,0
1609137,524,1,0,0,0,0
1609145,530,1,0,0,0,0
1609153,530,1,0,0,0,0
1609161,526,1,0,0,0,0
1609169,534,1,0,0,0,0
1609177,529,1,0,0,0,0
1609185,533,1,0,0,0,0
1609193,538,1,0,0,0,0
1609201,540,1,0,0,0,0
1609209,542,1,0,0,0,0
1609217,535,1,0,0,0,0
1609225,537,1,0,0,0,0
1609233,543,1,0,0,0,0
1609241,540,1,0,0,0,0
1609249,544,1,0,0,0,0
1609257,540,1,0,0,0,0
1609265,541,1,0,0,0,0
1609273,541,1,0,0,0,0
1609281,542,1,0,0,0,0
1609289,543,1,0,0,0,0
1609297,540,1,0,0,0,0
1609305,538,1,0,0,0,0
1609313,540,1,0,0,0,0
1609321,538,1,0,0,0,0
1609329,542,1,0,0,0,0
1609337,542,1,0,0,0,0
1609345,542,1,0,0,0,0
1609353,542,1,0,0,0,0
1609361,540,1,0,0,0,0
1609369,545,1,0,0,0,0
1609377,552,1,0,0,0,0
1609385,562,1,0,0,0,0
1609393,562,1,0,0,0,0
1609402,552,1,0,0,0,0
1609410,555,1,0,0,0,0
1609418,545,1,0,0,0,0
1609426,541,1,0,0,0,0
1609434,541,1,0,0,0,0
1609442,536,1,0,0,0,0
1609450,538,1,0,0,0,0
1609458,541,1,0,0,0,0
1609466,542,1,0,0,0,0
1609474,525,1,0,0,0,0
1609482,475,1,0,0,0,0
1609490,377,1,0,0,0,0
1609498,378,1,0,0,0,0
1609506,618,1,0,0,0,0
1609514,915,1,0,0,0,0
1609522,709,1,0,0,0,0
1609530,582,1,0,0,0,0
1609538,714,1,0,0,0,0
1609546,681,1,0,0,0,0
1609554,562,1,0,0,0,0
1609562,513,1,0,0,0,0
1609570,511,1,0,0,0,0
1609578,507,1,0,0,0,0
1609586,505,1,0,0,0,0
1609594,504,1,0,0,0,0
1609602,502,1,0,0,0,0
1609610,507,1,0,0,0,0
1609618,505,1,0,0,0,0
1609626,504,1,0,0,0,0
1609634,512,1,0,0,0,0
1609642,511,1,0,0,0,0
1609650,513,1,0,0,0,0
1609658,512,1,0,0,0,0
1609666,518,1,0,0,0,0
1609674,517,1,0,0,0,0
1609682,523,1,0,0,0,0
1609690,534,1,0,0,0,0
1609698,530,1,0,0,0,0
1609706,533,1,0,0,0,0
1609714,546,1,0,0,0,0
1609722,554,1,0,0,0,0
1609730,570,1,0,0,0,0
1609738,576,1,0,0,0,0
1609746,584,1,0,0,0,0
1609754,586,1,0,0,0,0
1609762,594,1,0,0,0,0
1609770,605,1,0,0,0,0
1609778,593,1,0,0,0,0
1609786,586,1,0,0,0,0
1609794,581,1,0,0,0,0
1609802,561,1,0,0,0,0
1609810,550,1,0,0,0,0
1609818,537,1,0,0,0,0
1609826,535,1,0,0,0,0
1609834,531,1,0,0,0,0
1609842,523,1,0,0,0,0
1609850,526,1,0,0,0,0
1609858,528,1,0,0,0,0
1609866,528,1,0,0,0,0
1609874,523,1,0,0,0,0
1609882,523,1,0,0,0,0
1609890,530,1,0,0,0,0
1609898,524,1,0,0,0,0
1609906,523,1,0,0,0,0
1609914,523,1,0,0,0,0
1609922,521,1,0,0,0,0
1609930,520,1,0,0,0,0
1609938,519,1,0,0,0,0
1609946,523,1,0,0,0,0
1609954,522,1,0,0,0,0
1609962,522,1,0,0,0,0
1609970,532,1,0,0,0,0
1609978,529,1,0,0,0,0
1609986,532,1,0,0,0,0
1609994,536,1,0,0,0,0
1610002,530,1,0,0,0,0
1610010,542,1,0,0,0,0
1610018,545,1,0,0,0,0
1610026,543,1,0,0,0,0
1610034,545,1,0,0,0,0
1610042,542,1,0,0,0,0
1610050,545,1,0,0,0,0
1610058,544,1,0,0,0,0
1610066,549,1,0,0,0,0
1610074,553,1,0,0,0,0
1610082,546,1,0,0,0,0
1610090,550,1,0,0,0,0
1610098,555,1,0,0,0,0
1610106,555,1,0,0,0,0
1610114,552,1,0,0,0,0
1610122,554,1,0,0,0,0
1610130,555,1,0,0,0,0
1610138,554,1,0,0,0,0
1610146,556,1,0,0,0,0
1610154,555,1,0,0,0,0
1610162,553,1,0,0,0,0
1610170,555,1,0,0,0,0
1610178,552,1,0,0,0,0
1610186,550,1,0,0,0,0
1610194,555,1,0,0,0,0
1610202,549,1,0,0,0,0
1610210,555,1,0,0,0,0
1610218,555,1,0,0,0,0
1610226,553,1,0,0,0,0
1610234,553,1,0,0,0,0
1610242,555,1,0,0,0,0
1610250,561,1,0,0,0,0
1610258,566,1,0,0,0,0
1610266,569,1,0,0,0,0
1610274,576,1,0,0,0,0
1610282,557,1,0,0,0,0
1610290,561,1,0,0,0,0
1610298,547,1,0,0,0,0
1610306,552,1,0,0,0,0
1610314,555,1,0,0,0,0
1610322,545,1,0,0,0,0
1610330,554,1,0,0,0,0
1610338,549,1,0,0,0,0
1610346,542,1,0,0,0,0
1610354,521,1,0,0,0,0
1610362,450,1,0,0,0,0
1610370,355,1,0,0,0,0
1610378,427,1,0,0,0,0
1610386,723,1,0,0,0,0
1610394,917,1,0,0,0,0
1610402,666,1,0,0,0,0
1610410,681,1,0,0,0,0
1610418,741,1,0,0,0,0
1610426,637,1,0,0,0,0
1610434,538,1,0,0,0,0
1610442,513,1,0,0,0,0
1610450,506,1,0,0,0,0
1610458,506,1,0,0,0,0
1610466,506,1,0,0,0,0
1610474,516,1,0,0,0,0
1610482,508,1,0,0,0,0
1610490,509,1,0,0,0,0
1610498,509,1,0,0,0,0
1610506,505,1,0,0,0,0
1610514,512,1,0,0,0,0
1610522,509,1,0,0,0,0
1610530,508,1,0,0,0,0
1610538,513,1,0,0,0,0
1610546,517,1,0,0,0,0
1610554,523,1,0,0,0,0
1610562,525,1,0,0,0,0
1610570,529,1,0,0,0,0
1610578,534,1,0,0,0,0
1610586,538,1,0,0,0,0
1610594,549,1,0,0,0,0
1610602,556,1,0,0,0,0
1610610,572,1,0,0,0,0
1610618,573,1,0,0,0,0
1610626,576,1,0,0,0,0
1610634,590,1,0,0,0,0
1610642,591,1,0,0,0,0
1610650,594,1,0,0,0,0
1610658,592,1,0,0,0,0
1610666,581,1,0,0,0,0
1610674,573,1,0,0,0,0
1610682,547,1,0,0,0,0
1610690,544,1,0,0,0,0
1610698,534,1,0,0,0,0
1610706,528,1,0,0,0,0
1610714,530,1,0,0,0,0
1610722,521,1,0,0,0,0
1610730,529,1,0,0,0,0
1610739,523,1,0,0,0,0
1610747,519,1,0,0,0,0
1610755,528,1,0,0,0,0
1610763,526,1,0,0,0,0
1610771,526,1,0,0,0,0
1610779,524,1,0,0,0,0
1610787,521,1,0,0,0,0
1610795,523,1,0,0,0,0
1610803,518,1,0,0,0,0
1610811,526,1,0,0,0,0
